,course_id,section_name,meeting_id,building_abb,room,monday,tuesday,wednesday,thursday,friday,saturday,sunday,frequency,section_status,days,section_title,min_credits,faculty_name,meeting_info,course_description,co_reqs,pre_reqs,building_names,faculty_first,faculty_last,division,department_abbreviation,department_name,course_num,seven_week,term,start_date,end_date,start_time,end_time,gen_ed_abb,gen_ed_names,same_as,max_credits,also_fulfills,section_comments,lab,c_id
797,99544,SPAN-239-A,60688.0,MAIN,212,,Y,,Y,,,,W,A,TR,Spanish for Heritage Learners,4,R.Tejada,"08/31/2016-12/15/2016 Lecture Tuesday, Thursday 11:00AM - 12:30PM, Main, Room 212","Spanish for Heritage Learners is a class for students who have heard and spoken Spanish at home but may not have had any formal instruction in the language.  Students will develop and enhance their linguistics skills through opportunities to listen, read, write and communicate effectively in Spanish.  Materials and activities are aimed to expand students vocabulary, improve their command of grammar and spelling, facilitate expression with more fluency and confidence, as well as help them analyze and interpret literary texts, write about formal issues, and better understand historical and cultural issues relevant to the Spanish-speaking world, including their own.",,,Main Building,R,Tejada,Humanities,SPAN,Spanish,239,0,Fall 2016,2016/08/31,2016/12/15,11:00,12:30,,,,0.0,,Consent of instructor.,,552
798,99195,PE-100-B01,60689.0,REGE,SRC,,Y,,Y,,,,W,A,TR,Personal Fitness and Wellness,1,"C.Jennings,C.Padilla","08/31/2016-10/13/2016 PE Skills - 1st 7 Weeks Tuesday, Thursday 08:00AM - 09:30AM, Regents Center, Room SRC (more)...","This course will focus on the knowledge and skills necessary for developing and maintaining a healthy, physically active lifestyle throughout ones lifespan.  General topics include major health issues such as physical fitness, nutrition, stress management, substance abuse and disease prevention.  Students will participate in both lecture and activity during each week.",,,Regents Center,"C, C","Jennings, Padilla",Sciences,PE,Physical Education,100,1,Fall 2016,2016/08/31,2016/10/13,08:00,09:30,WEL,Wellness Course,,0.0,,Class meets in Olin 102 the first day.,,485
799,99195,PE-100-B01,60690.0,OLIN,102,,,,Y,,,,W,A,R,Personal Fitness and Wellness,1,"C.Jennings,C.Padilla","08/31/2016-10/13/2016 PE Skills - 1st 7 Weeks Tuesday, Thursday 08:00AM - 09:30AM, Regents Center, Room SRC (more)...","This course will focus on the knowledge and skills necessary for developing and maintaining a healthy, physically active lifestyle throughout ones lifespan.  General topics include major health issues such as physical fitness, nutrition, stress management, substance abuse and disease prevention.  Students will participate in both lecture and activity during each week.",,,Olin,"C, C","Jennings, Padilla",Sciences,PE,Physical Education,100,1,Fall 2016,2016/08/31,2016/10/13,08:00,09:30,WEL,Wellness Course,,0.0,,Class meets in Olin 102 the first day.,,485
800,99545,AFRS-339-A,60691.0,VALD,254,,Y,,Y,,,,W,A,TR,"ST:Crim Just in US, 1740-2000",4,L.Anderson,"09/01/2016-12/08/2016 Lecture Tuesday, Thursday 02:30PM - 04:00PM, Valders, Room 254","From public shaming to mass incarceration, criminal justice has changed dramatically throughout the last three hundred years of American history. Throughout these dramatic changes, people in power developed laws and institutions that considered race an important factor in deciding who deserved to be protected from violent crime, what was a crime, who was a criminal and what their punishment would be. This consideration of race in criminality started with the unequal punishments for black and white murderers under the 1740 South Carolina Slave Code and has continued into the present War on Drugs fueled system of mass incarceration. This course will analyze how the American criminal justice system has been defined by racial inequality throughout American History. Students will do their own research into one aspect or event within this history using primary sources gathered, in part, during a field trip to a prison in the region. ",,Complete Paideia 112.,Valders Hall of Science,L,Anderson,Social Sciences,AFRS,African Studies,339,0,Fall 2016,2016/08/31,2016/12/15,14:30,16:00,"HIST,HBSSM,INTCL","Historical,Human Behavior Social Science Methods,Intercultural",,0.0,HB,$15.00 transportation fee for travel to correctional facility,,698
801,99199,PE-100-B05,60692.0,REGE,SRC,,Y,,Y,,,,W,A,TR,Personal Fitness and Wellness,1,"C.Jennings,C.Garcia-Prats","08/31/2016-10/13/2016 PE Skills - 1st 7 Weeks Tuesday, Thursday 12:45PM - 02:15PM, Regents Center, Room SRC (more)...","This course will focus on the knowledge and skills necessary for developing and maintaining a healthy, physically active lifestyle throughout ones lifespan.  General topics include major health issues such as physical fitness, nutrition, stress management, substance abuse and disease prevention.  Students will participate in both lecture and activity during each week.",,,Regents Center,"C, C","Jennings, Garcia-Prats",Sciences,PE,Physical Education,100,1,Fall 2016,2016/08/31,2016/10/13,12:45,14:15,WEL,Wellness Course,,0.0,,Class will meet in Olin 102 on first day.,,485
802,99199,PE-100-B05,60693.0,OLIN,102,,,,Y,,,,W,A,R,Personal Fitness and Wellness,1,"C.Jennings,C.Garcia-Prats","08/31/2016-10/13/2016 PE Skills - 1st 7 Weeks Tuesday, Thursday 12:45PM - 02:15PM, Regents Center, Room SRC (more)...","This course will focus on the knowledge and skills necessary for developing and maintaining a healthy, physically active lifestyle throughout ones lifespan.  General topics include major health issues such as physical fitness, nutrition, stress management, substance abuse and disease prevention.  Students will participate in both lecture and activity during each week.",,,Olin,"C, C","Jennings, Garcia-Prats",Sciences,PE,Physical Education,100,1,Fall 2016,2016/08/31,2016/10/13,12:45,14:15,WEL,Wellness Course,,0.0,,Class will meet in Olin 102 on first day.,,485
803,99546,HIST-339-A,60694.0,VALD,254,,Y,,Y,,,,W,A,TR,"ST:Crim Just in US, 1740-2000",4,L.Anderson,"09/01/2016-12/08/2016 Lecture Tuesday, Thursday 02:30PM - 04:00PM, Valders, Room 254","From public shaming to mass incarceration, criminal justice has changed dramatically throughout the last three hundred years of American history. Throughout these dramatic changes, people in power developed laws and institutions that considered race an important factor in deciding who deserved to be protected from violent crime, what was a crime, who was a criminal and what their punishment would be. This consideration of race in criminality started with the unequal punishments for black and white murderers under the 1740 South Carolina Slave Code and has continued into the present War on Drugs fueled system of mass incarceration. This course will analyze how the American criminal justice system has been defined by racial inequality throughout American History. Students will do their own research into one aspect or event within this history using primary sources gathered, in part, during a field trip to a prison in the region. ",,Complete Paideia 112.,Valders Hall of Science,L,Anderson,Social Sciences,HIST,History,339,0,Fall 2016,2016/08/31,2016/12/15,14:30,16:00,"HIST,HBSSM,INTCL","Historical,Human Behavior Social Science Methods,Intercultural",,0.0,HB,$15.00 Transportation fee for travel to a correctional facility.,,817
804,99198,PE-100-B04,60695.0,REGE,SRC,,Y,,Y,,,,W,A,TR,Personal Fitness and Wellness,1,"C.Jennings,S.Pasche","08/31/2016-10/13/2016 PE Skills - 1st 7 Weeks Tuesday, Thursday 12:45PM - 02:15PM, Regents Center, Room SRC (more)...","This course will focus on the knowledge and skills necessary for developing and maintaining a healthy, physically active lifestyle throughout ones lifespan.  General topics include major health issues such as physical fitness, nutrition, stress management, substance abuse and disease prevention.  Students will participate in both lecture and activity during each week.",,,Regents Center,"C, S","Jennings, Pasche",Sciences,PE,Physical Education,100,1,Fall 2016,2016/08/31,2016/10/13,12:45,14:15,WEL,Wellness Course,,0.0,,Class meets in Olin 102 the first day.,,485
805,99198,PE-100-B04,60696.0,OLIN,102,,,,Y,,,,W,A,R,Personal Fitness and Wellness,1,"C.Jennings,S.Pasche","08/31/2016-10/13/2016 PE Skills - 1st 7 Weeks Tuesday, Thursday 12:45PM - 02:15PM, Regents Center, Room SRC (more)...","This course will focus on the knowledge and skills necessary for developing and maintaining a healthy, physically active lifestyle throughout ones lifespan.  General topics include major health issues such as physical fitness, nutrition, stress management, substance abuse and disease prevention.  Students will participate in both lecture and activity during each week.",,,Olin,"C, S","Jennings, Pasche",Sciences,PE,Physical Education,100,1,Fall 2016,2016/08/31,2016/10/13,12:45,14:15,WEL,Wellness Course,,0.0,,Class meets in Olin 102 the first day.,,485
806,98481,AFRS-490-A,60697.0,ARR,ARR,,,,,,,,W,A,,Senior Project,1,N.Whitsitt,"08/31/2016-12/15/2016 Independent Studies Days to be Announced, Times to be AnnouncedArranged, Room ARR",,,,To be Announced,N,Whitsitt,Social Sciences,AFRS,African Studies,490,0,Fall 2016,2016/08/31,2016/12/15,NA,NA,,,,4.0,,,,1028
807,99197,PE-100-B03,60698.0,REGE,SRC,,Y,,Y,,,,W,A,TR,Personal Fitness and Wellness,1,"C.Jennings,M.Kubacki","08/31/2016-10/13/2016 PE Skills - 1st 7 Weeks Tuesday, Thursday 08:00AM - 09:30AM, Regents Center, Room SRC (more)...","This course will focus on the knowledge and skills necessary for developing and maintaining a healthy, physically active lifestyle throughout ones lifespan.  General topics include major health issues such as physical fitness, nutrition, stress management, substance abuse and disease prevention.  Students will participate in both lecture and activity during each week.",,,Regents Center,"C, M","Jennings, Kubacki",Sciences,PE,Physical Education,100,1,Fall 2016,2016/08/31,2016/10/13,08:00,09:30,WEL,Wellness Course,,0.0,,Class meets in Olin 102 the first day.,,485
808,99197,PE-100-B03,60699.0,OLIN,102,,,,Y,,,,W,A,R,Personal Fitness and Wellness,1,"C.Jennings,M.Kubacki","08/31/2016-10/13/2016 PE Skills - 1st 7 Weeks Tuesday, Thursday 08:00AM - 09:30AM, Regents Center, Room SRC (more)...","This course will focus on the knowledge and skills necessary for developing and maintaining a healthy, physically active lifestyle throughout ones lifespan.  General topics include major health issues such as physical fitness, nutrition, stress management, substance abuse and disease prevention.  Students will participate in both lecture and activity during each week.",,,Olin,"C, M","Jennings, Kubacki",Sciences,PE,Physical Education,100,1,Fall 2016,2016/08/31,2016/10/13,08:00,09:30,WEL,Wellness Course,,0.0,,Class meets in Olin 102 the first day.,,485
809,99202,PE-100-C03,60700.0,REGE,SRC,,Y,,Y,,,,W,A,TR,Personal Fitness and Wellness,1,"C.Jennings,N.Kaupp","10/19/2016-12/15/2016 PE Skills - 2nd 7 Weeks Tuesday, Thursday 08:00AM - 09:30AM, Regents Center, Room SRC (more)...","This course will focus on the knowledge and skills necessary for developing and maintaining a healthy, physically active lifestyle throughout ones lifespan.  General topics include major health issues such as physical fitness, nutrition, stress management, substance abuse and disease prevention.  Students will participate in both lecture and activity during each week.",,,Regents Center,"C, N","Jennings, Kaupp",Sciences,PE,Physical Education,100,2,Fall 2016,2016/10/19,2016/12/15,08:00,09:30,WEL,Wellness Course,,0.0,,Class meets in Olin 102 the first day.,,485
810,99202,PE-100-C03,60701.0,OLIN,102,,,,Y,,,,W,A,R,Personal Fitness and Wellness,1,"C.Jennings,N.Kaupp","10/19/2016-12/15/2016 PE Skills - 2nd 7 Weeks Tuesday, Thursday 08:00AM - 09:30AM, Regents Center, Room SRC (more)...","This course will focus on the knowledge and skills necessary for developing and maintaining a healthy, physically active lifestyle throughout ones lifespan.  General topics include major health issues such as physical fitness, nutrition, stress management, substance abuse and disease prevention.  Students will participate in both lecture and activity during each week.",,,Olin,"C, N","Jennings, Kaupp",Sciences,PE,Physical Education,100,2,Fall 2016,2016/10/19,2016/12/15,08:00,09:30,WEL,Wellness Course,,0.0,,Class meets in Olin 102 the first day.,,485
811,98780,HIST-101-A,60702.0,OLIN,208,Y,,Y,,Y,,,W,A,MWF,Intro to Hist U.S. for El Edu,4,J.Wilkie,"08/31/2016-12/15/2016 Lecture Monday, Wednesday, Friday 11:00AM - 12:00PM, Olin, Room 208","This course provides a basic survey of the social, economic, political, and diplomatic history of the United States for the students with little background in U.S. history. Answering the questions: What is America and what does it mean to be American What is the nature of U.S. democracy How do the lives of ordinary people intersect with the great events of our past The course will emphasize content that will be of greatest use for students preparing to teach social studies in the upper elementary grades.",,,Olin,J,Wilkie,Social Sciences,HIST,History,101,0,Fall 2016,2016/08/31,2016/12/15,11:00,12:00,"HB,HIST,INTCL","Human Behavior,Historical,Intercultural",,0.0,,,,892
812,98781,HIST-111-A,60703.0,KORE,216,,Y,,Y,,,,W,A,TR,Survey of US History to 1877,4,E.Tebbenhoff,"08/31/2016-12/15/2016 Lecture Tuesday, Thursday 12:45PM - 02:15PM, Koren, Room 216","This course surveys American history from the early colonial period to the end of Reconstruction in 1877. Topics are wide-ranging and include society, politics and culture but the overall theme emphasizes the evolution of the New England colonies, the Middle Colonies, the Chesapeake,and the Lower South into coherent regions with different economies, social structures and cultural attributes. The course then explores how these various regions successfully cooperated with one another long enough to engage in an independence movement that separated them from Great Britain and created the United States. These regional differences lived on into the nineteenth century, however, and became the basis for the sectional conflict which erupted into Civil War in 1861. The course closes with the successes and failures of Reconstruction policy as a bridge to later American history.",,,Koren,E,Tebbenhoff,Social Sciences,HIST,History,111,0,Fall 2016,2016/08/31,2016/12/15,12:45,14:15,"HIST,HBSSM","Historical,Human Behavior Social Science Methods",,0.0,HB,,,948
813,99203,PE-100-C04,60704.0,REGE,SRC,,Y,,Y,,,,W,A,TR,Personal Fitness and Wellness,1,"C.Jennings,C.Garcia-Prats","10/19/2016-12/15/2016 PE Skills - 2nd 7 Weeks Tuesday, Thursday 12:45PM - 02:15PM, Regents Center, Room SRC (more)...","This course will focus on the knowledge and skills necessary for developing and maintaining a healthy, physically active lifestyle throughout ones lifespan.  General topics include major health issues such as physical fitness, nutrition, stress management, substance abuse and disease prevention.  Students will participate in both lecture and activity during each week.",,,Regents Center,"C, C","Jennings, Garcia-Prats",Sciences,PE,Physical Education,100,2,Fall 2016,2016/10/19,2016/12/15,12:45,14:15,WEL,Wellness Course,,0.0,,Class meets in Olin 102 the first day.,,485
814,99203,PE-100-C04,60705.0,OLIN,102,,,,Y,,,,W,A,R,Personal Fitness and Wellness,1,"C.Jennings,C.Garcia-Prats","10/19/2016-12/15/2016 PE Skills - 2nd 7 Weeks Tuesday, Thursday 12:45PM - 02:15PM, Regents Center, Room SRC (more)...","This course will focus on the knowledge and skills necessary for developing and maintaining a healthy, physically active lifestyle throughout ones lifespan.  General topics include major health issues such as physical fitness, nutrition, stress management, substance abuse and disease prevention.  Students will participate in both lecture and activity during each week.",,,Olin,"C, C","Jennings, Garcia-Prats",Sciences,PE,Physical Education,100,2,Fall 2016,2016/10/19,2016/12/15,12:45,14:15,WEL,Wellness Course,,0.0,,Class meets in Olin 102 the first day.,,485
815,99201,PE-100-C02,60706.0,REGE,SRC,,Y,,Y,,,,W,A,TR,Personal Fitness and Wellness,1,"C.Jennings,D.Kohut","10/19/2016-12/15/2016 PE Skills - 2nd 7 Weeks Tuesday, Thursday 08:00AM - 09:30AM, Regents Center, Room SRC (more)...","This course will focus on the knowledge and skills necessary for developing and maintaining a healthy, physically active lifestyle throughout ones lifespan.  General topics include major health issues such as physical fitness, nutrition, stress management, substance abuse and disease prevention.  Students will participate in both lecture and activity during each week.",,,Regents Center,"C, D","Jennings, Kohut",Sciences,PE,Physical Education,100,2,Fall 2016,2016/10/19,2016/12/15,08:00,09:30,WEL,Wellness Course,,0.0,,Class meets in Olin 102 the first day.,,485
816,99201,PE-100-C02,60707.0,OLIN,102,,,,Y,,,,W,A,R,Personal Fitness and Wellness,1,"C.Jennings,D.Kohut","10/19/2016-12/15/2016 PE Skills - 2nd 7 Weeks Tuesday, Thursday 08:00AM - 09:30AM, Regents Center, Room SRC (more)...","This course will focus on the knowledge and skills necessary for developing and maintaining a healthy, physically active lifestyle throughout ones lifespan.  General topics include major health issues such as physical fitness, nutrition, stress management, substance abuse and disease prevention.  Students will participate in both lecture and activity during each week.",,,Olin,"C, D","Jennings, Kohut",Sciences,PE,Physical Education,100,2,Fall 2016,2016/10/19,2016/12/15,08:00,09:30,WEL,Wellness Course,,0.0,,Class meets in Olin 102 the first day.,,485
817,99200,PE-100-C01,60708.0,REGE,SRC,,Y,,Y,,,,W,A,TR,Personal Fitness and Wellness,1,"A.Strand,C.Jennings","10/19/2016-12/15/2016 PE Skills - 2nd 7 Weeks Tuesday, Thursday 08:00AM - 09:30AM, Regents Center, Room SRC (more)...","This course will focus on the knowledge and skills necessary for developing and maintaining a healthy, physically active lifestyle throughout ones lifespan.  General topics include major health issues such as physical fitness, nutrition, stress management, substance abuse and disease prevention.  Students will participate in both lecture and activity during each week.",,,Regents Center,"A, C","Strand, Jennings",Sciences,PE,Physical Education,100,2,Fall 2016,2016/10/19,2016/12/15,08:00,09:30,WEL,Wellness Course,,0.0,,Class meets in Olin 102 the first day.,,485
818,99200,PE-100-C01,60709.0,OLIN,102,,,,Y,,,,W,A,R,Personal Fitness and Wellness,1,"A.Strand,C.Jennings","10/19/2016-12/15/2016 PE Skills - 2nd 7 Weeks Tuesday, Thursday 08:00AM - 09:30AM, Regents Center, Room SRC (more)...","This course will focus on the knowledge and skills necessary for developing and maintaining a healthy, physically active lifestyle throughout ones lifespan.  General topics include major health issues such as physical fitness, nutrition, stress management, substance abuse and disease prevention.  Students will participate in both lecture and activity during each week.",,,Olin,"A, C","Strand, Jennings",Sciences,PE,Physical Education,100,2,Fall 2016,2016/10/19,2016/12/15,08:00,09:30,WEL,Wellness Course,,0.0,,Class meets in Olin 102 the first day.,,485
819,99204,PE-100-C05,60710.0,REGE,SRC,,Y,,Y,,,,W,A,TR,Personal Fitness and Wellness,1,"A.Strand,C.Jennings","10/19/2016-12/15/2016 PE Skills - 2nd 7 Weeks Tuesday, Thursday 12:45PM - 02:15PM, Regents Center, Room SRC (more)...","This course will focus on the knowledge and skills necessary for developing and maintaining a healthy, physically active lifestyle throughout ones lifespan.  General topics include major health issues such as physical fitness, nutrition, stress management, substance abuse and disease prevention.  Students will participate in both lecture and activity during each week.",,,Regents Center,"A, C","Strand, Jennings",Sciences,PE,Physical Education,100,2,Fall 2016,2016/10/19,2016/12/15,12:45,14:15,WEL,Wellness Course,,0.0,,Class meets in Olin 102 the first day.,,485
820,99204,PE-100-C05,60711.0,OLIN,102,,,,Y,,,,W,A,R,Personal Fitness and Wellness,1,"A.Strand,C.Jennings","10/19/2016-12/15/2016 PE Skills - 2nd 7 Weeks Tuesday, Thursday 12:45PM - 02:15PM, Regents Center, Room SRC (more)...","This course will focus on the knowledge and skills necessary for developing and maintaining a healthy, physically active lifestyle throughout ones lifespan.  General topics include major health issues such as physical fitness, nutrition, stress management, substance abuse and disease prevention.  Students will participate in both lecture and activity during each week.",,,Olin,"A, C","Strand, Jennings",Sciences,PE,Physical Education,100,2,Fall 2016,2016/10/19,2016/12/15,12:45,14:15,WEL,Wellness Course,,0.0,,Class meets in Olin 102 the first day.,,485
821,98782,HIST-126-A,60712.0,OLIN,106,,Y,,Y,,,,W,A,TR,Human Geography,4,R.Mtisi,"08/31/2016-12/15/2016 Lecture Tuesday, Thursday 11:00AM - 12:30PM, Olin, Room 106","A survey of world geography combining the regional and topical approaches, the natural factors which shape the environment, such as climate, landforms and resources, will be considered, along with their impact on people, as studied in the fields of political, economic, and cultural geography. The primary focus of the course will be on basic concepts in cultural geography that will be of greatest use for students preparing to teach middle school and high school social studies.",,,Olin,R,Mtisi,Social Sciences,HIST,History,126,0,Fall 2016,2016/08/31,2016/12/15,11:00,12:30,"HBSSM,INTCL","Human Behavior Social Science Methods,Intercultural",,0.0,HB,,,823
822,98784,HIST-149-A,60713.0,OLIN,B1,Y,,Y,,Y,,,W,A,MWF,Europe to 1648,4,R.Christman,"08/31/2016-12/15/2016 Lecture Monday, Wednesday, Friday 09:15AM - 10:15AM, Olin, Room B1","An introductory survey of European history from ancient Greece to the end of the Religious Wars (and the Peace of Westphalia) in 1648. Topics will include: Greece from the Bronze Age to the Hellenistic Empires, Ancient Rome (Republic and Empire), Medieval Europe, the Renaissance, and the Reformation and the Age of Religious Wars.",,,Olin,R,Christman,Social Sciences,HIST,History,149,0,Fall 2016,2016/08/31,2016/12/15,09:15,10:15,"HBSSM,HIST","Human Behavior Social Science Methods,Historical",,0.0,HB,,,1054
823,99549,HIST-351-A,60715.0,LARS,120,,Y,,Y,,,,W,A,TR,Top Eur Hist:Mid Ages Film,4,V.Christman,"08/31/2016-12/15/2016 Lecture Tuesday, Thursday 12:45PM - 02:15PM, Larsen, Room 120","Unfortunate though it may be, film is the most common means by which modern people encounter the historical past.  This course takes the medium of film, and examines the various ways in which the medieval and early modern world has been represented in it.  The course is divided into a series of units, each concerned with a different aspect of medieval and early modern life (e.g. warfare, religiosity, philosophy and learning, romance, etc.)  For each unit, students analyze a selection of scholarly background material, as well as a number of primary sources, written and visual.  Students will use the knowledge amassed through these sources to assess the choices made by screenwriters and directors as they portray scences from the past.  Our task is therefore two-fold:  to better understand the historical reality of the Middle Ages, and to assess the choices made by modern screenwriters as they construct their own portrayals of that historical reality for modern audiences.",,Take Paideia 112D or the equivalent.,Larson Hall,V,Christman,Social Sciences,HIST,History,351,0,Fall 2016,2016/08/31,2016/12/15,12:45,14:15,"HB,HIST","Human Behavior,Historical",,0.0,,  ,,1047
824,99550,HIST-362-A,60716.0,LARS,120,Y,,Y,,Y,,,W,A,MWF,Top SA Hist: Mak India Hindu,4,B.Caton,"08/31/2016-12/09/2016 Lecture Monday, Wednesday, Friday 01:30PM - 02:30PM, Larsen, Room 120","This course examines the modernist project of Hindutva, or Hindu nationalism, from its colonial origins up to the present. We will examine key texts both in the production of Hindutva ideology and in its rebuttal. We will also consider key moments revealing cultural and political tension over Hindutva, such as the assassination of M. K. Gandhi, the Emergency, the Ramjanambhoomi campaign, Godhra, and the 2014 parliamentary elections. The course will conclude with an assessment of the role of Hindus living outside India in the promotion of Hindutva, including an evaluation of the attacks on scholars based inside and outside India",,Take Paideia 112.,Larson Hall,B,Caton,Social Sciences,HIST,History,362,0,Fall 2016,2016/08/31,2016/12/15,13:30,14:30,"HIST,HBSSM","Historical,Human Behavior Social Science Methods",,0.0,HB,,,731
825,99551,HIST-485-A,60717.0,VALD,371,,Y,,Y,,,,W,A,TR,Jr/Sr Sem:Fam Mod Europe,4,A.Peterson,"09/01/2016-12/08/2016 Seminar Tuesday, Thursday 11:00AM - 12:30PM, Valders, Room 371","This seminar will explore the history of the family in modern Europe.  During the first part of the course students will read some of the most important scholarship that has defined this area of historical investigation, including examples of childhood history, social history,gender history.  Students will discover the variety of approaches to the topic of the history of the family, while developing a research project in a case of their choice.  This study will result in a journal-length article and an oral presentation of their research.",,Complete 16 hours in History,Valders Hall of Science,A,Peterson,Social Sciences,HIST,History,485,0,Fall 2016,2016/08/31,2016/12/15,11:00,12:30,,,,0.0,,,,673
826,98794,HIST-490-A,60718.0,ARR,ARR,,,,,,,,W,A,,Senior Project,2,,"08/31/2016-12/15/2016 Independent Studies Days to be Announced, Times to be AnnouncedArranged, Room ARR",Projects build upon students previous experience with scholarly research and include both a substantial piece of writing as well as an oral presentation of the findings. Senior projects will be written under the direction of the faculty member most appropriate to the research topic. Each student will make individual arrangements with that professor. ,,,To be Announced,,,Social Sciences,HIST,History,490,0,Fall 2016,2016/08/31,2016/12/15,NA,NA,,,,0.0,,,,969
827,98770,GS-100-A,60719.0,PREU,120,,Y,,Y,,,,W,A,TR,Found for Learning and Develop,2,C.Wieseler,"08/31/2016-12/15/2016 Lecture Tuesday, Thursday 08:00AM - 09:00AM, Preus Library, Room 120","The purpose of this course is to enable students to understand the foundations of learning and development by examining their skills, attitudes, beliefs, and behaviors, and the contribution of a liberal arts education to their holistic development (emotional, ethical, intellectual, physical, social, spiritual, and vocational). Students will develop academic and other skills related to higher-order thinking, social and emotional intelligence, cultural competence, digital age learning, and financial decision-making. They will learn to enhance their own motivation, responsibility and leadership. Students will also explore their personality, strengths, interests, and purpose in order to fully engage in the education process and set goals that represent their values and priorities. Open to first-year students accepted into the SSS TRIO Program. ",,,Preus Library,C,Wieseler,Social Sciences,GS,Gender Studies,100,0,Fall 2016,2016/08/31,2016/12/15,08:00,09:00,,,,0.0,,SSS section. Permission of instructor required.,,951
828,98771,GS-100-B,60720.0,PREU,120,,Y,,Y,,,,W,A,TR,Found for Learning and Develop,2,C.Wieseler,"08/31/2016-12/15/2016 Lecture Tuesday, Thursday 11:00AM - 12:00PM, Preus Library, Room 120","The purpose of this course is to enable students to understand the foundations of learning and development by examining their skills, attitudes, beliefs, and behaviors, and the contribution of a liberal arts education to their holistic development (emotional, ethical, intellectual, physical, social, spiritual, and vocational). Students will develop academic and other skills related to higher-order thinking, social and emotional intelligence, cultural competence, digital age learning, and financial decision-making. They will learn to enhance their own motivation, responsibility and leadership. Students will also explore their personality, strengths, interests, and purpose in order to fully engage in the education process and set goals that represent their values and priorities. Open to first-year students accepted into the SSS TRIO Program. ",,,Preus Library,C,Wieseler,Social Sciences,GS,Gender Studies,100,0,Fall 2016,2016/08/31,2016/12/15,11:00,12:00,,,,0.0,,SSS section. Permission of instructor required.,,951
829,98772,GS-100-C,60721.0,PREU,HOVDE,,Y,,Y,,,,W,A,TR,Found for Learning and Develop,2,C.Wieseler,"08/31/2016-12/15/2016 Lecture Tuesday, Thursday 12:45PM - 01:45PM, Preus Library, Room HOVDE","The purpose of this course is to enable students to understand the foundations of learning and development by examining their skills, attitudes, beliefs, and behaviors, and the contribution of a liberal arts education to their holistic development (emotional, ethical, intellectual, physical, social, spiritual, and vocational). Students will develop academic and other skills related to higher-order thinking, social and emotional intelligence, cultural competence, digital age learning, and financial decision-making. They will learn to enhance their own motivation, responsibility and leadership. Students will also explore their personality, strengths, interests, and purpose in order to fully engage in the education process and set goals that represent their values and priorities. Open to first-year students accepted into the SSS TRIO Program. ",,,Preus Library,C,Wieseler,Social Sciences,GS,Gender Studies,100,0,Fall 2016,2016/08/31,2016/12/15,12:45,13:45,,,,0.0,,SSS section. Permission of instructor required.,,951
830,98773,GS-110-A,60722.0,OLIN,104,,Y,,Y,,,,W,A,TR,Critical Reading and Learning,2,B.Arendt,"08/31/2016-12/15/2016 Lecture Tuesday, Thursday 12:45PM - 01:30PM, Olin, Room 104","We become better students when we become better critical readers aiming to withhold judgement until we have considered texts or issues carefully and thoughtfully. In this course we practice critical  reading strategies, including inspectional, analytical, and syntopical ways of approaching issues and texts. In this course we also review and practice best learning strategies in the context of a liberal arts curriculum.",,,Olin,B,Arendt,Social Sciences,GS,Gender Studies,110,0,Fall 2016,2016/08/31,2016/12/15,12:45,13:30,,,,0.0,,Permission of instructor required.,,970
831,98774,GS-110-B,60723.0,OLIN,106,,Y,,Y,,,,W,A,TR,Critical Reading and Learning,2,G.Van Gerpen,"08/31/2016-12/15/2016 Lecture Tuesday, Thursday 12:45PM - 01:30PM, Olin, Room 106","We become better students when we become better critical readers aiming to withhold judgement until we have considered texts or issues carefully and thoughtfully. In this course we practice critical  reading strategies, including inspectional, analytical, and syntopical ways of approaching issues and texts. In this course we also review and practice best learning strategies in the context of a liberal arts curriculum.",,,Olin,G,Van Gerpen,Social Sciences,GS,Gender Studies,110,0,Fall 2016,2016/08/31,2016/12/15,12:45,13:30,,,,0.0,,Permission of instructor required.,,970
832,99552,INTS-306-A,60724.0,MAIN,217,,Y,,Y,,,,W,A,TR,Our Dreams and Fears,4,A.Steding,"09/01/2016-12/08/2016 Lecture Tuesday, Thursday 08:00AM - 09:30AM, Main, Room 217","When defining and realizing the common good, we are guided by our dreams and fears, on an individual level just as much as on a societal level. Literally and figuratively, dreams and fears are at the core of our humanness. They shape our actions and define our vision for the future. They can push us forward or hold us back. We can pursue them or run away from them. Dreams can turn into hopes, desires, and obsessions; fears intro aversions, hatred, and determination. The guiding question for this course will be: How do dreams and fears influence and shape human actions towards the common good To find answers, we will look at dreams and fears from various angles, such as history, philosophy, psychology, sociology, political science, and art, with a focus on examples in modern Western society such as utopian/dystopian fiction, presidential election campaigns, and the notion of the American Dream. ",,,Main Building,A,Steding,Social Sciences,INTS,Intersections,306,0,Fall 2016,2016/08/31,2016/12/15,08:00,09:30,"HIST,HEPT","Historical,Human Expression Primary Text",,0.0,HE,"Students must be admitted to the Scholars Intersections program in order to enroll.  For information on the program and application, go to scholars.luther.edu.",,602
