Course Sections Id,Sec Name,Sec Short Title,Sec Min Cred,Sec Max Cred,Faculty First Initial & Last CSV,Sec Start Date,Sec End Date,Sec Status,Sec Printed Comments,Sec Meeting Info,Crs Desc,Course Types CSV,Corequisite,Prerequisite
99129,NURS-235L-04,Pathways to Practice I Lab,0,,,8/31/16 0:00,12/15/16 0:00,A,,"08/31/2016-12/15/2016 Lab Wednesday 01:30PM - 04:30PM, Valders, Room 245",,,,Prerequisites: Bio-115 Bio-116 Bio-152 Hlth-125. Co-requisites: Bio 243 Psyc 130 Sci 240 Nurs 234
99130,NURS-235L-05,Pathways to Practice I Lab,0,,,8/31/16 0:00,12/15/16 0:00,A,,"08/31/2016-12/15/2016 Lab Friday 07:15AM - 10:15AM, Valders, Room 245",,,,Prerequisites: Bio-115 Bio-116 Bio-152 Hlth-125. Co-requisites: Bio 243 Psyc 130 Sci 240 Nurs 234
99503,POLS-139-A,And the winner is...,4,,M.Engelhardt,8/31/16 0:00,12/15/16 0:00,A,,"08/31/2016-12/15/2016 Lecture Monday, Wednesday, Friday 09:15AM - 10:15AM, Valders, Room 345","The course will examine various aspects of American presidential elections, including the Electoral College and its effects on electoral strategy, campaign finance, the role of parties, issues and personalities, and theories predicting election outcomes.  While the course will focus on the 2016 American presidential election, it will include some material on past American elections and some attention to international comparisons.  Non-political science as well as political science majors are welcome.",HBSSM,,
98478,AFRS-171-A,History of Africa to 1880,4,,R.Mtisi,8/31/16 0:00,12/15/16 0:00,A,,"08/31/2016-12/15/2016 Lecture Monday, Wednesday, Friday 09:15AM - 10:15AM, Olin, Room 107","Survey of African history from the earliest times to roughly about 1880.  The course begins with the historical development of Africa's still-vital cultural, linguistic, social and economic systems and moves on to examine the Islamic and Christian impact on these systems through the era of Atlantic slave trade.  The course concludes by discussing the ways in which early European colonialism affected the African past. (Same as HIST 171).","FY,GL,SS,PBK,HB,HIST",,
98911,MUS-121L-A,Ear Training I,1,,L.Martin,8/31/16 0:00,12/15/16 0:00,A,,"08/31/2016-12/15/2016 Lecture Tuesday, Thursday 08:50AM - 09:30AM, Jenson Noble Hall of Music, Room 123","A study including sightsinging, rhythmic performance, dictation (melodic, harmonic, rhythmic), and related skills, all designed to develop the student's musical ear to the highest degree possible. Music 131L is the honors section of Ear Training I.",,,
98913,MUS-121L-C,Ear Training I,1,,R.Shaffer,8/31/16 0:00,12/15/16 0:00,A,,"08/31/2016-12/15/2016 Lecture Tuesday, Thursday 11:50AM - 12:30PM, Olin, Room B1","A study including sightsinging, rhythmic performance, dictation (melodic, harmonic, rhythmic), and related skills, all designed to develop the student's musical ear to the highest degree possible. Music 131L is the honors section of Ear Training I.",,,
99287,PSYC-240-B,Developmental Psychology,4,,D.Njus,8/31/16 0:00,12/15/16 0:00,A,,"08/31/2016-12/15/2016 Lecture Monday, Wednesday, Friday 09:15AM - 10:15AM, Valders, Room 254","Developmental psychology is the branch of psychology that studies how people change as they age. This course focuses on the description, prediction, and explanation of physical, cognitive, and psychosocial aspects of age-related change, from conception to old age.","PBK,HB",,PSYC 130
99293,PSYC-350-B,Behavioral Statistics,4,,L.Toussaint,8/31/16 0:00,12/15/16 0:00,A,,"08/31/2016-12/15/2016 Lecture Tuesday, Thursday 12:45PM - 02:15PM, Valders, Room 350",A first course in statistics which introduces descriptive and inferential statistical tools as they apply to organization and analysis of data in the behavioral sciences.,PBK,,PSYC 130; MATH 110 or MATH 115 or MATH 140 (preferred) or above. 
99147,NURS-477L-A01,Syn of Nursing Practice Clini,0,,,8/31/16 0:00,12/15/16 0:00,P,,,,,,
98582,CHEM-151-B,Chemical Principles I,4,,M.Wilker,8/31/16 0:00,12/15/16 0:00,A,See note for Chem-151A.,"08/31/2016-12/15/2016 Lecture Tuesday, Thursday 08:00AM - 09:30AM, Valders, Room 362","General course with laboratory intended primarily for students concentrating in the science area. Algebra skills are assumed. (Students who earn credit for 151 may not earn credit for CHEM 114, 116, or 141).","NSL,PBK,NWL,QUANT,ENVMJ,QSR",CHEM 151L,
99352,SOC-101-C,Intro To Sociology,4,,J.Kremer,8/31/16 0:00,12/15/16 0:00,A,,"08/31/2016-12/15/2016 Lecture Tuesday, Thursday 11:00AM - 12:30PM, Koren, Room 120","Introduction to theoretical perspectives and foundational principles of ""thinking  sociologically."" Key concepts include: culture, inequality/poverty, deviance/crime, gender, social construction of reality, social change, and social structure.","SS,PBK,HBSSM",,
99042,MUS-330-A,Private Instruction-Tuba,1,2,"M.Smith,B.Yates",8/31/16 0:00,12/15/16 0:00,A,,"08/31/2016-12/15/2016 Private Instruction Days to be Announced, Times to be AnnouncedArranged, Room ARR",For music majors in their third year of study. Non-majors and music majors in their secondary areas may register for this course with consent of instructor.  Studio seminars may be required. Prerequisite:  music major or music minor with 2 semesters of 230 (Private Instruction). Additional fees will be assessed for this course.,"PRIV,PBK,LES22",,
98559,BIO-255L-A01,Human Physiology Lab,0,,S.Carlson,8/31/16 0:00,12/15/16 0:00,A,,"08/31/2016-12/15/2016 Lab Tuesday 12:45PM - 03:00PM, Sampson Hoffland Laboratories, Room 155",,PBK,Take BIO-255,
98715,ENG-110-A,Intro to College Writing,2,,M.Drews,8/31/16 0:00,12/15/16 0:00,A,Consent of instructor required.,"08/31/2016-12/15/2016 Lecture Tuesday, Thursday 12:45PM - 01:25PM, Olin, Room 209","An introductory English course designed to help students become more fluent, confident, and effective writers and readers.  Focus on strengthening skills in writing college-level essays, including identification of surface errors.  Frequent writing, reading, and individual conferences.  Hours do not count toward an English major or minor.  Students may not earn credit for both ENG 110 and ENG 114.",,,
99357,SOC-468-A,Sem:Gender/Globalization/Dev,4,,C.Kunkel,8/31/16 0:00,12/15/16 0:00,A,,"08/31/2016-12/15/2016 Seminar Monday, Wednesday, Friday 01:30PM - 02:30PM, Gjerset/Women & Gender Studies, Room 03","In this course we will examine the phenomena of globalization and development from a sociology of gender perspective. We will focus on the global intersections of contemporary societies and cultures, and the gendered dynamics therein. Questions we will raise include: How does globalization affect women's and men's lives? How is power distributed, and how does this impact development processes? What impact do gender dynamics play in the social institutions of development: economic, political, and cultural? (Same as WGST 468)","WGSMJ,GL,PBK,HBSSM,INTCL",,SOC 101.
98720,ENG-212-A,Creative Writing,4,,A.Weldon,8/31/16 0:00,12/15/16 0:00,A,,"08/31/2016-12/15/2016 Lecture Tuesday, Thursday 11:00AM - 12:30PM, Olin, Room 104",An introductory course in the writing of poems and stories that explore lived and imagined experience. Writing will include experiments in each genre and in-class exercises in craft inspired by a variety of readings in contemporary poetry and fiction.  Student work will be discussed in a workshop format.,"FA,PBK,HE",,"PAID 111, 112 or transfer equivalents"
99519,CLAS-300-A,Classics and Culture,4,,P.Freeman,8/31/16 0:00,12/15/16 0:00,A,Classics Majors only.  Consent of instructor required.,"08/31/2016-12/15/2016 Lecture Tuesday, Thursday 11:00AM - 12:30PM, Loyalty Hall, Room 010","Using texts in translation, this course explores select aspects or themes from the cultures of ancient Greece and Rome. Topics range from consideration of a particular literary genre to the in-depth study of a particular place and time, and its broader explorations of Greco-Roman culture in comparison with other cultures. This course is writing intensive and fulfills the writing requirements for all majors in the classics department. Offered alternate years.","PBK,HEPT",,PAID 112 or equivalent.
99179,PAID-111D-23,Paideia I,4,,,8/31/16 0:00,12/15/16 0:00,A,,"08/31/2016-12/15/2016 Discussion Monday, Wednesday, Friday 12:15PM - 01:15PM, Main, Room 217","A two-semester common course for all first-year students that addresses questions central to the human condition.  It develops students' ability to read, write, analyze, discuss, and research by engaging with works from across the disciplines, drawn from different time periods and parts of the globe.  As a signature course and a foundation for liberal learning, ""Enduring Questions"" is taught by faculty from all divisions of the college. Students may not withdraw from PAID 111 or 112. If they fail the course, they must retake it in the next semester that it is offered.",PBK,,
99187,PAID-111D-31,Paideia I,4,,,8/31/16 0:00,12/15/16 0:00,A,,"08/31/2016-12/15/2016 Discussion Monday, Wednesday, Friday 02:45PM - 03:45PM, Valders, Room 254","A two-semester common course for all first-year students that addresses questions central to the human condition.  It develops students' ability to read, write, analyze, discuss, and research by engaging with works from across the disciplines, drawn from different time periods and parts of the globe.  As a signature course and a foundation for liberal learning, ""Enduring Questions"" is taught by faculty from all divisions of the college. Students may not withdraw from PAID 111 or 112. If they fail the course, they must retake it in the next semester that it is offered.",PBK,,
98905,MUS-121-A,Theory I,3,,J.Britton,8/31/16 0:00,12/15/16 0:00,A,A placement test is required before registering for any section of Music 121.,"08/31/2016-12/15/2016 Lecture Monday, Wednesday, Friday 08:00AM - 09:00AM, Jenson Noble Hall of Music, Room 123","An intensive study of music fundamentals and materials followed by an introduction to part writing in two voices (counterpoint).  Activities include written exercises, keyboard exercises, composition exercises, and the analysis of musical examples. Music 131 is the honors section of Theory 1.","HE,FA,PBK",,
99335,REL-490-A,Senior Project,1,,S.Burke,8/31/16 0:00,12/15/16 0:00,A,,"08/31/2016-12/15/2016 Independent Studies Days to be Announced, Times to be AnnouncedArranged, Room ARR",,PBK,,
98640,CS-150-B,Intro to Computer Sci I,4,,C.Hardy,8/31/16 0:00,12/15/16 0:00,A,,"08/31/2016-12/15/2016 Lecture Monday, Wednesday, Friday 09:15AM - 10:15AM, Olin, Room 202","An introduction to computer science emphasizing problem solving. Problems are selected from a variety of interesting areas such as graphics, image processing, cryptography, data analysis, astronomy, video games, and environmental stimulation. Topics include algorithm design and object oriented programming.","QSR,PBK,QUANT",,
98981,MUS-230-C,Private Instruction-Voice,1,2,"H.Andereck,R.Ashcraft",8/31/16 0:00,12/15/16 0:00,A,,"08/31/2016-12/15/2016 Private Instruction Days to be Announced, Times to be AnnouncedArranged, Room ARR",For music majors and minors in their second year of study.  Non-majors and music majors in their secondary areas may register for this course with consent of instructor.  Studio seminars may be required.  Prerequisite: music major or music minor with 2 semesters of 130 (Private Instruction).  Additional fees will be assessed for this course.,"PRIV,PBK,LES16",,
98984,MUS-230-G,Private Instruction-Voice,1,2,"H.Andereck,J.Lassetter",8/31/16 0:00,12/15/16 0:00,A,,"08/31/2016-12/15/2016 Private Instruction Days to be Announced, Times to be AnnouncedArranged, Room ARR",For music majors and minors in their second year of study.  Non-majors and music majors in their secondary areas may register for this course with consent of instructor.  Studio seminars may be required.  Prerequisite: music major or music minor with 2 semesters of 130 (Private Instruction).  Additional fees will be assessed for this course.,"PRIV,PBK,LES16",,
98609,CHEM-366-A,Thermodynamics & Kinetics Lab,2,,M.Wilker,8/31/16 0:00,12/15/16 0:00,A,,"08/31/2016-12/15/2016 Lab Tuesday, Thursday 12:45PM - 03:45PM, Sampson Hoffland Laboratories, Room 334",A laboratory introduction to the study of the energetics and rates of chemical reactions.,,,"CHEM 202, 242.  CHEM 365 recommended."
99473,ENG-366-A,The Victorians,4,,D.Faldet,8/31/16 0:00,12/15/16 0:00,A,,"08/31/2016-12/15/2016 Lecture Monday, Wednesday, Friday 02:45PM - 03:45PM, Main, Room 213","The Victorians experienced cataclysmic changes in science, economics and industry, national identity, gender roles, and faith.  Novelists wrestled with these changes, chronicling the broad social world and the schisms that divided it. Poets of the period registered extremes of doubt, or returned to an idealized past, or looked forward to developments like the liberation of women.  Representative authors may include the Brontes, Dickens, George Eliot, Hardy, Tennyson, and Barrett Browning.  Offered alternate years. Prerequisite: junior standing.","PBK,HEPT",,
98679,EDUC-245-A,Career/Vocational Assessment,2,,J.Leet-Otley,8/31/16 0:00,10/13/16 0:00,A,First seven weeks,"08/31/2016-10/13/2016 Lecture - First 7 Weeks Monday 06:00PM - 09:00PM, Koren, Room 117","This K-12 course covers the assessment of career/vocational skills and interests, aspects of the Individuals with Disabilities Education Improvement Act (IDEIA) which specifically address transition, transition meetings, Individualized Education Programs (IEP), community-based instruction, and the school/community services and service providers who would be involved in student transition. ",,,Take Educ-215 or Educ-185
98624,COMS-246-A,The Internet and American Life,4,,,8/31/16 0:00,12/15/16 0:00,P,,,"This course explores the history and development of the internet and the various communication media that have emerged from it, such as e-mail, web sites, blogs, IM, listservs, mobile networks, podcasts, multi-player online games, virtual environments, etc. Through reading and discussion, students will consider how these technologies have impacted daily life, interpersonal relationships, and American culture. ","HBSSM,PBK,SS",,
99514,WGST-242-A,Sociology of Gender,4,,C.Kunkel,8/31/16 0:00,12/15/16 0:00,A,,"08/31/2016-12/15/2016 Lecture Monday, Wednesday, Friday 02:45PM - 03:45PM, Koren, Room 216",Examines the gendered structure of our everyday lives; makes gendered assumptions and practices explicit; and uncovers the impact of gender in the social world. Emphasis on historical and cross cultural constructions of gender that provide alternatives to gender inequality and a basis for social change. (Same as SOC 242.),"PBK,HBSSM",,
98857,MATH-240-A,Linear Algebra,4,,K.Fey,8/31/16 0:00,12/15/16 0:00,A,,"08/31/2016-12/15/2016 Lecture Monday, Wednesday, Friday 09:15AM - 10:15AM, Olin, Room 105","Theory, computation, abstraction, and application are blended in this coursre, giving students a sense of what being a mathematics major is all about. Assignments will include computations to practice new techniques and proofs to deepen conceptual understanding. This course starts by solving systems of linear equations, views matrices as linear transformations between Euclidean spaces of various dimensions, makes connections between algebra and geometry, and then extends the theory to more general spaces. Topics include matrix algebra, vector spaces and subspaces, linear independence, determinants, bases, eigenvalues, eigenvectors, orthognality, and inner product spaces.","QUANT,PBK,QSR",,
99495,WGST-368-A,Gender in Art,4,,K.Elliott,8/31/16 0:00,12/15/16 0:00,A,,"08/31/2016-12/15/2016 Lecture Monday, Wednesday, Friday 02:45PM - 03:45PM, Main, Room 113","Taking Linda Nochlin's seminal essay, ""Why Have There Been No Great Women Artists?"" as our starting point, this course will explore the place of gender in the history of art.  We will explore both images of men and images of women, as well as the differing roles afforded to male and female artists across time.  We will examine assumptions we and others make about women, gender, art, culture, queer theory, and feminism. (Same as ART 368)","HEPT,PBK",,Take Art 252 or Wgst 130 or consent of instructor
99392,THE-104-A,Art of Illus:Scenery/Propert,4,,,8/31/16 0:00,12/15/16 0:00,P,Course Fee $60.00 for trips to area theatre and materials.,,"This course is designed to introduce students to the craft and skills used in creating scenic and properties illusions often found in theatre. Theatre is a collaborative art form with a variety of artists functioning together to create a single work. This course will explore the connection between the designer and the artist/craftsperson. Through field trips, readings, and experiential lab work students will develop, design, create and practice the art and craft of scenic and property illusionary skills. A field trip to a theatre production and an art museum will be a part of this course.","HE,IMAMJ",,
99123,NURS-235-C,Pathways to Practice Clin I,2,,,8/31/16 0:00,12/15/16 0:00,A,,"08/31/2016-12/15/2016 Practicum or Clinicals Wednesday 07:15AM - 10:15AM, Valders, Room 249",First of two clinical courses focusing on the development of communication and assessment skills and selective application of cognitive and psychomotor skills for the safe care of adult patients in long term care settings.,,,"Prerequisites: Bio 115, 116, 152, Hlth 125. Co-requisites:Bio 243, Sci 240, Psyc 130, Nurs 234"
98914,MUS-121L-D,Ear Training I,1,,L.Martin,8/31/16 0:00,12/15/16 0:00,A,,"08/31/2016-12/15/2016 Lecture Tuesday, Thursday 02:30PM - 03:10PM, Center for the Arts, Room 217","A study including sightsinging, rhythmic performance, dictation (melodic, harmonic, rhythmic), and related skills, all designed to develop the student's musical ear to the highest degree possible. Music 131L is the honors section of Ear Training I.",,,
99272,POLS-247-A,Social Policy,4,,C.Foster,8/31/16 0:00,12/15/16 0:00,A,,"08/31/2016-12/15/2016 Lecture Tuesday, Thursday 08:00AM - 09:30AM, Larsen, Room 120","By focusing on current governmental efforts to reduce poverty, this course will investigate the influence of race, gender, class, ideology, demography, organized interests, and a market economy on how social policy is made in America.","INTCL,SS,PBK,HBSSM,HIST",,
99286,PSYC-240-A,Developmental Psychology,4,,D.Njus,8/31/16 0:00,12/15/16 0:00,A,,"08/31/2016-12/15/2016 Lecture Monday, Wednesday, Friday 08:00AM - 09:00AM, Valders, Room 254","Developmental psychology is the branch of psychology that studies how people change as they age. This course focuses on the description, prediction, and explanation of physical, cognitive, and psychosocial aspects of age-related change, from conception to old age.","PBK,HB",,PSYC 130
98987,MUS-230-K,Private Instruction-Voice,1,2,"H.Andereck,C.Sonka",8/31/16 0:00,12/15/16 0:00,A,,"08/31/2016-12/15/2016 Private Instruction Days to be Announced, Times to be AnnouncedArranged, Room ARR",For music majors and minors in their second year of study.  Non-majors and music majors in their secondary areas may register for this course with consent of instructor.  Studio seminars may be required.  Prerequisite: music major or music minor with 2 semesters of 130 (Private Instruction).  Additional fees will be assessed for this course.,"PRIV,PBK,LES16",,
98991,MUS-230-P,Private Instruction-Voice,1,2,"H.Andereck,A.Whitfield",8/31/16 0:00,12/15/16 0:00,A,,"08/31/2016-12/15/2016 Private Instruction Days to be Announced, Times to be AnnouncedArranged, Room ARR",For music majors and minors in their second year of study.  Non-majors and music majors in their secondary areas may register for this course with consent of instructor.  Studio seminars may be required.  Prerequisite: music major or music minor with 2 semesters of 130 (Private Instruction).  Additional fees will be assessed for this course.,"PRIV,PBK,LES16",,
98669,EDUC-220-A,Educational Psychology,4,,D.Vesperman,8/31/16 0:00,12/15/16 0:00,A,,"08/31/2016-12/15/2016 Lecture Monday, Wednesday, Friday 01:30PM - 02:30PM, Koren, Room 216","This course is an introduction to the field of education and to educational psychology.  One of the central concerns of every society, education involves the study of human growth and development, especially in the context of schooling.  Students will encounter research into how humans learn, how learning environments are structured, and how underlying social assumptions intersect with learning theories.  The course will explore such topics as socialization, teacher/student interaction, social and cognitive learning theories, testing and assessment, and ethics and the school.","HBSSM,PBK,SS",,Paid 112D or equivalent and sophomore standing
98737,ENVS-134L-A01,Environmental Geology Lab,0,,,8/31/16 0:00,12/15/16 0:00,P,,,,PBK,Take ENVS-134,
98644,CS-296-A,Writing in the Major Lab,1,,"K.Lee,B.Miller,P.Mattson,C.Hardy",10/19/16 0:00,12/15/16 0:00,A,Second seven weeks.  Consent of instructor required.,"10/19/2016-12/15/2016 Lecture - Second 7 Weeks Days to be Announced, Times to be AnnouncedArranged, Room ARR","A companion to any of CS 320, 330, 352, 353, 360, 370, 420, 430, 440, or 450. Students wishing to delve deeper into a subject in one of the companion courses may register for this lab with consent of instructor.  A student taking this lab will be required to write a technical paper in the style typical of a computer science journal or conference proceedings, on a topic agreed to by the companion course instructor.  Feedback will be provided on writing style and content with the paper going through multiple revisions.  Students receiving a C or better on their paper will fulfill the writing in the major requirement. Students may register for this as a seven week lab anytime prior to the middle of the semester in which the companion course is taught. Requires consent of instructor.",W,,
99125,NURS-235-E,Pathways to Practice Clin I,2,,,8/31/16 0:00,12/15/16 0:00,A,,"08/31/2016-12/15/2016 Practicum or Clinicals Thursday 12:45PM - 03:45PM, Valders, Room 249",First of two clinical courses focusing on the development of communication and assessment skills and selective application of cognitive and psychomotor skills for the safe care of adult patients in long term care settings.,,,"Prerequisites: Bio 115, 116, 152, Hlth 125. Co-requisites:Bio 243, Sci 240, Psyc 130, Nurs 234"
98709,EDUC-387-A,High School Choral Methods,2,,A.Last,10/19/16 0:00,12/15/16 0:00,A,Second seven weeks.,"10/19/2016-12/15/2016 Lecture - Second 7 Weeks Monday, Wednesday, Friday 11:00AM - 12:00PM, Jenson Noble Hall of Music, Room CHOIR","Students learn choral literature, pedagogy, rehearsal techniques, rehearsal planning, music literacy strategies, assessment and grading, rehearsal management, and administration of a high school choral program. ",,,Admission to Teacher Education program
99127,NURS-235L-02,Pathways to Practice I Lab,0,,,8/31/16 0:00,12/15/16 0:00,A,,"08/31/2016-12/15/2016 Lab Monday 01:30PM - 04:30PM, Valders, Room 245",,,,Prerequisites: Bio-115 Bio-116 Bio-152 Hlth-125. Co-requisites: Bio 243 Psyc 130 Sci 240 Nurs 234
99524,EDUC-377-A,Cnt Area Read:Sec/K-12 ArtPE,2,,D.Norland,8/31/16 0:00,12/15/16 0:00,A,,"08/31/2016-12/15/2016 Lecture Thursday 02:30PM - 04:00PM, Preus Library, Room CURR","Introduction to the teaching of reading in content areas for secondary and K-12 HPE and Art teachers; procedures used in recognizing content area reading problems, improving reading by developing literacy strategies in reading, writing, speaking, and listening.  Required for all students seeking secondary school licensure and students seeking health certification.  Students are strongly encouraged, but not yet required, to take a reading practicum while student teaching; a practicum in content area is required in several states.",,,Acceptance into the Teacher Education Program.
99253,PHYS-151L-A01,General Physics I Lab,0,,E.Flater,8/31/16 0:00,12/15/16 0:00,A,,"08/31/2016-12/15/2016 Lab Thursday 07:30AM - 09:30AM, Valders, Room 279",,PBK,Take PHYS-151,
99255,PHYS-151L-A03,General Physics I Lab,0,,E.Flater,8/31/16 0:00,12/15/16 0:00,A,,"08/31/2016-12/15/2016 Lab Thursday 01:30PM - 03:30PM, Valders, Room 279",,PBK,Take PHYS-151,
99539,HIST-290-A,Gen/Wom Hist:N Wld Gend Rel,4,,E.Tebbenhoff,8/31/16 0:00,12/15/16 0:00,A,,"08/31/2016-12/15/2016 Lecture Monday, Wednesday, Friday 12:15PM - 01:15PM, Valders, Room 375","A New Wold of Gender Relations, 1600-1820.  When the three ""Old Worlds"" of Europe, Africa and Native America collided in the centuries after 1492, a New World came into being.  A portion of this included a new world of gender relations.  Our preconceptions about this history lead us to believe that Europeans used their fixed ideas about sexual stereotypes to label various Native American and African attitudes and practices as barbaric and uncivilized.  While partially true, a closer examination of this history reveals a much more interesting, complex and volatile mix; curiosity combined with fear, amazement with contempt, suspicion with attraction.  Sexuality, conflicts over gender roles, issues of power and control were very much a part of seventeenth and eighteenth-century life","HBSSM,HIST",,
99555,MUS-345-A,Mus Hist II: Clas & Rom,4,,M.Batoff,8/31/16 0:00,12/15/16 0:00,A,,"08/31/2016-12/15/2016 Lecture Monday, Wednesday, Friday 09:15AM - 10:15AM, Jenson Noble Hall of Music, Room 123","This course offers a survey of vocal and instrumental music from approximately 1730 to 1900. We will trace the development of major genres, including the symphony, string quartet, concerto, aria, and oratorio. Students will consider how Classical composers contributed to Western Art Music by inventing or codifying some of the most enduring genres and forms and by creating the Galant style. We will then explore how Romantic composers transformed the genres, forms, and harmonic language inherited from Classical composers. Many of these changes resulted from a desire to express emotions and ideas through music, as we will see. Historical, social, and political factors that affected music and musical life will also be investigated. ",HIST,,Take Mus-121 Mus-121L Mus-244;
99258,PHYS-181L-A02,Classical Physics I Lab,0,,T.Pedlar,8/31/16 0:00,12/15/16 0:00,A,,"08/31/2016-12/15/2016 Lab Tuesday 01:30PM - 03:30PM, Valders, Room 279",,PBK,Take PHYS-181,
98583,CHEM-151-C,Chemical Principles I,4,,C.Mertzenich,8/31/16 0:00,12/15/16 0:00,A,See note for Chem-151-A.,"08/31/2016-12/15/2016 Lecture Monday, Wednesday, Friday 01:30PM - 02:30PM, Olin, Room 102","General course with laboratory intended primarily for students concentrating in the science area. Algebra skills are assumed. (Students who earn credit for 151 may not earn credit for CHEM 114, 116, or 141).","NSL,PBK,NWL,QUANT,ENVMJ,QSR",CHEM 151L,
98531,BIO-115L-A03,Human Anatomy Lab,0,,S.Fretham,8/31/16 0:00,12/15/16 0:00,A,,"08/31/2016-12/15/2016 Lab Wednesday 11:00AM - 01:15PM, Sampson Hoffland Laboratories, Room 153",,PBK,Take BIO-115,
99311,REL-101-F,Intro to Biblical Studies,4,,R.Wafula,8/31/16 0:00,12/15/16 0:00,A,,"08/31/2016-12/15/2016 Lecture Tuesday, Thursday 11:00AM - 12:30PM, Main, Room 111","An introduction to the academic study of biblical literature with an emphasis on selected writings, themes, and methods of interpretation. Students will also become familiar with extra-biblical sources (textual and archaeological) which contribute to understanding the Bible in its historical, socio-economic, theological, and literary contexts. Students who earn credit for REL 101 may not earn credit for REL 111 or REL 112.","REL,BL,PBK,RP",,
99314,REL-101-I,Intro to Biblical Studies,4,,L.Wright,8/31/16 0:00,12/15/16 0:00,A,,"08/31/2016-12/15/2016 Lecture Monday, Wednesday, Friday 09:15AM - 10:15AM, Main, Room 111","An introduction to the academic study of biblical literature with an emphasis on selected writings, themes, and methods of interpretation. Students will also become familiar with extra-biblical sources (textual and archaeological) which contribute to understanding the Bible in its historical, socio-economic, theological, and literary contexts. Students who earn credit for REL 101 may not earn credit for REL 111 or REL 112.","REL,BL,PBK,RP",,
98731,ENG-380-A,Internship,1,4,,8/31/16 0:00,12/15/16 0:00,P,,,"Supervised on-campus or off-campus work experience that builds on the strengths of an English major. Must have signature of department head. Open to sophomores (those who have completed PAID 111, 112 or transfer equivalents), juniors, and seniors. One 4-credit internship may be used as one of the three electives for the Plan I major, but not as one of the three writing courses required for the Plan II (writing emphasis) major, nor to satisfy requirements for the English minor or writing minor. ",JT2,,
99291,PSYC-349-A,Research Methods in Psychology,2,,J.Sprung,8/31/16 0:00,10/13/16 0:00,A,First seven weeks.,"08/31/2016-10/13/2016 Lecture - First 7 Weeks Monday, Wednesday, Friday 08:00AM - 09:00AM, Valders, Room 349","This course provides an introduction to the ways in which the scientific method is applied to psychology. Attention is given to the methods used by psychologists to describe, predict, and explain psychological phenomena. Students will learn the nature of observational, quasti-experimental, and experimental methods, with a specific focus on issues of reliability and validity.",PBK,,PSYC 130.
98758,GER-101-B,Elementary German I,4,,A.Steding,8/31/16 0:00,12/15/16 0:00,A,,"08/31/2016-12/15/2016 Lecture Monday, Wednesday, Friday 09:15AM - 10:15AM, Main, Room 112","The basic structures of German. Students will learn to understand, speak, read, and write German at a beginner's level and gain awareness of the culture of German-speaking countries. ",PBK,,
98865,MATH-471-A,Abstract Algebra I,4,,T.Occhipinti,8/31/16 0:00,12/15/16 0:00,A,,"08/31/2016-12/15/2016 Lecture Monday, Wednesday, Friday 01:30PM - 02:30PM, Olin, Room 108","Real numbers and integers satisfy many nice properties under addition and multiplication, but other sets behave differently: matrix multiplication and composition of functions are noncommutative operations. Which properties (associativity, commutativity, identity, inverses) are satisfied by operations on sets determine the basic algebraic structure: group, ring, or field. The internal structure (subgroups, cosets, factor groups, ideals), and operation-preserving mappings between sets, (isomorphisms, homomorphisms)are examined. Emphasis is on theory and proof, although important applications in symmetry groups, cryptography, and error-correcting codes may also be covered.","QUANT,PBK",,
98717,ENG-114-A,Intro to U.S. Academic Writ,2,,R.Faldet,8/31/16 0:00,12/15/16 0:00,A,For international students.  Consent of instructor required.,"08/31/2016-12/15/2016 Lecture Tuesday, Thursday 11:00AM - 12:30PM, Olin, Room 105","This course helps students become fluent, confident, and effective writers and readers in U.S. academic culture. It strengthens skills in writing college-level essays (including thesis-driven, analytic essays), in responsible use of outside sources, and in making surface corrections and refinements. Some instruction takes place in individual conferences. Students will usually take this course concurrently with PAID 111. Student may not earn credit for both ENG 110 and ENG 114. ",,,
99244,PHIL-140-A,Environmental Philosophy,4,,J.Moeller,8/31/16 0:00,12/15/16 0:00,A,,"08/31/2016-12/15/2016 Lecture Monday, Wednesday, Friday 08:00AM - 09:00AM, Valders, Room 345",A study of the philosophical response to the environmental crisis.  The course begins with a survey of environmental problems and a brief history of the environmental movement. It then examines various philosophical attempts to reevaluate human attitudes and responsibilities toward the nonhuman environment.,"RP,PBK,HEPT,ENVMJ",,
99468,ENG-130-B,Lit Vent: Life Stories,4,,R.Faldet,8/31/16 0:00,12/15/16 0:00,A,,"08/31/2016-12/15/2016 Lecture Tuesday, Thursday 02:30PM - 04:00PM, Olin, Room 105","Stories are on our tongues, in our ears, and bombard our eyes. Each of us is a collection of stories.  In this course we'll explore the question of why reading and writing life stories matters. What do we gain through reading other people's lives?  How does the intended audience determine what writers reveal or leave out? We'll read essays, song lyrics, short stories, obituaries, and memoirs, including Lucy Grealy's haunting Autobiography of a Face and comic Steve Martin's Born Standing Up. As well as becoming a more sophisticated reader, you'll gain effectiveness in shaping experiences into nonfiction essays, reading responses, and personal statements. ",HEPT,,
