,course_id,section_name,meeting_id,building_abb,room,monday,tuesday,wednesday,thursday,friday,saturday,sunday,frequency,section_status_x,days,section_title,min_credits,faculty_name,section_status_y,meeting_info,course_description,building_names,faculty_first,faculty_last,division,department_abbreviation,department_name,course_num,seven_week,term,start_date,end_date,start_time,end_time,gen_ed_abb,gen_ed_names,same_as,max_credits,also_fulfills,section_comments,pre_reqs,co_reqs,lab
2993,112,PE-110-B01,58204.0,REGE,DS,Y,,Y,,Y,,,W,A,MWF,Skill: Swimming Fitness,1,L.Huber,A,"09/02/2015-10/23/2015 PE Skills - 1st 7 Weeks Monday, Wednesday, Friday 08:00AM - 09:00AM, Regents Center, Room POOL",,Regents Center,L,Huber,Sciences,PE,Physical Education,110,1,Fall 2015,9/2/2015,10/23/2015,9:15,10:15,SKL,Skills Course,,0.0,,,,,
2994,112,PE-110-B01,58204.0,REGE,DS,Y,,Y,,Y,,,W,A,MWF,Skill:Yoga I,1,S.Hornbacher,A,"09/03/2015-10/22/2015 PE Skills - 1st 7 Weeks Tuesday, Thursday 12:45PM - 02:15PM, Regents Center, Room DS",,Regents Center,S,Hornbacher,Sciences,PE,Physical Education,110,1,Fall 2015,9/2/2015,10/23/2015,9:15,10:15,SKL,Skills Course,,0.0,,"A brief introduction to yoga philosophy, basic yoga postures and beginning breathing exercises.  Must be able to work physically for 1 1/2 hours.",,,
2995,112,PE-110-B01,58204.0,REGE,DS,Y,,Y,,Y,,,W,A,MWF,Skill:Fly Fishing,1,R.Jaeger,A,"09/02/2015-10/23/2015 PE Skills - 1st 7 Weeks Tuesday, Thursday 02:30PM - 04:00PM, Arranged, Room ARR",,Regents Center,R,Jaeger,Sciences,PE,Physical Education,110,1,Fall 2015,9/2/2015,10/23/2015,9:15,10:15,SKL,Skills Course,,0.0,,$85 fee and cost of fishing license.,,,
2996,112,PE-110-B01,58204.0,REGE,DS,Y,,Y,,Y,,,W,A,MWF,Skill:Rock Climbing,1,S.Pasche,A,"09/02/2015-10/23/2015 PE Skills - 1st 7 Weeks Tuesday, Thursday 11:00AM - 12:30PM, Regents Center, Room LGND",,Regents Center,S,Pasche,Sciences,PE,Physical Education,110,1,Fall 2015,9/2/2015,10/23/2015,9:15,10:15,SKL,Skills Course,,0.0,,,,,
2997,112,PE-110-B01,58204.0,REGE,DS,Y,,Y,,Y,,,W,A,MWF,Skill:Pilates,1,D.Kohut,A,"09/02/2015-10/23/2015 PE Skills - 1st 7 Weeks Monday, Wednesday, Friday 09:15AM - 10:15AM, Regents Center, Room DS",,Regents Center,D,Kohut,Sciences,PE,Physical Education,110,1,Fall 2015,9/2/2015,10/23/2015,9:15,10:15,SKL,Skills Course,,0.0,,,,,
2998,112,PE-110-B01,58204.0,REGE,DS,Y,,Y,,Y,,,W,A,MWF,Skill:Ropes Course,1,J.Boeke,A,"09/02/2015-10/23/2015 PE Skills - 1st 7 Weeks Tuesday, Thursday 11:00AM - 12:30PM, Regents Center, Room GYMN",,Regents Center,J,Boeke,Sciences,PE,Physical Education,110,1,Fall 2015,9/2/2015,10/23/2015,9:15,10:15,SKL,Skills Course,,0.0,,,,,
2999,112,PE-110-B01,58205.0,REGE,GYM,Y,,Y,,Y,,,W,A,MWF,Skill: Archery,1,J.O'Gara,A,"09/02/2015-10/23/2015 PE Skills - 1st 7 Weeks Monday, Wednesday, Friday 01:30PM - 02:30PM, Arranged, Room ARR",,Regents Center,J,O'Gara,Sciences,PE,Physical Education,110,1,Fall 2015,9/2/2015,10/23/2015,11:00,12:00,SKL,Skills Course,,0.0,,,,,
3000,112,PE-110-B01,58205.0,REGE,GYM,Y,,Y,,Y,,,W,A,MWF,Skill: Mountain Biking,1,J.O'Gara,A,"09/02/2015-10/23/2015 PE Skills - 1st 7 Weeks Tuesday, Thursday 11:00AM - 12:30PM, Regents Center, Room LBYS",,Regents Center,J,O'Gara,Sciences,PE,Physical Education,110,1,Fall 2015,9/2/2015,10/23/2015,11:00,12:00,SKL,Skills Course,,0.0,,Student needs own working mt. bike and helmet.,,,
3001,112,PE-110-B01,58205.0,REGE,GYM,Y,,Y,,Y,,,W,A,MWF,Team Sports,1,A.Bailey,A,"09/02/2015-10/23/2015 PE Skills - 1st 7 Weeks Monday, Wednesday, Friday 11:00AM - 12:00PM, Regents Center, Room GYM",,Regents Center,A,Bailey,Sciences,PE,Physical Education,110,1,Fall 2015,9/2/2015,10/23/2015,11:00,12:00,SKL,Skills Course,,0.0,,"Sand Volleyball, Kickball, Soccer, Basketball, Team Handball",,,
3002,112,PE-110-B01,58205.0,REGE,GYM,Y,,Y,,Y,,,W,A,MWF,Skill: Swimming Fitness,1,L.Huber,A,"09/02/2015-10/23/2015 PE Skills - 1st 7 Weeks Monday, Wednesday, Friday 08:00AM - 09:00AM, Regents Center, Room POOL",,Regents Center,L,Huber,Sciences,PE,Physical Education,110,1,Fall 2015,9/2/2015,10/23/2015,11:00,12:00,SKL,Skills Course,,0.0,,,,,
3003,112,PE-110-B01,58205.0,REGE,GYM,Y,,Y,,Y,,,W,A,MWF,Skill:Yoga I,1,S.Hornbacher,A,"09/03/2015-10/22/2015 PE Skills - 1st 7 Weeks Tuesday, Thursday 12:45PM - 02:15PM, Regents Center, Room DS",,Regents Center,S,Hornbacher,Sciences,PE,Physical Education,110,1,Fall 2015,9/2/2015,10/23/2015,11:00,12:00,SKL,Skills Course,,0.0,,"A brief introduction to yoga philosophy, basic yoga postures and beginning breathing exercises.  Must be able to work physically for 1 1/2 hours.",,,
3004,112,PE-110-B01,58205.0,REGE,GYM,Y,,Y,,Y,,,W,A,MWF,Skill:Fly Fishing,1,R.Jaeger,A,"09/02/2015-10/23/2015 PE Skills - 1st 7 Weeks Tuesday, Thursday 02:30PM - 04:00PM, Arranged, Room ARR",,Regents Center,R,Jaeger,Sciences,PE,Physical Education,110,1,Fall 2015,9/2/2015,10/23/2015,11:00,12:00,SKL,Skills Course,,0.0,,$85 fee and cost of fishing license.,,,
3005,112,PE-110-B01,58205.0,REGE,GYM,Y,,Y,,Y,,,W,A,MWF,Skill:Rock Climbing,1,S.Pasche,A,"09/02/2015-10/23/2015 PE Skills - 1st 7 Weeks Tuesday, Thursday 11:00AM - 12:30PM, Regents Center, Room LGND",,Regents Center,S,Pasche,Sciences,PE,Physical Education,110,1,Fall 2015,9/2/2015,10/23/2015,11:00,12:00,SKL,Skills Course,,0.0,,,,,
3006,112,PE-110-B01,58205.0,REGE,GYM,Y,,Y,,Y,,,W,A,MWF,Skill:Pilates,1,D.Kohut,A,"09/02/2015-10/23/2015 PE Skills - 1st 7 Weeks Monday, Wednesday, Friday 09:15AM - 10:15AM, Regents Center, Room DS",,Regents Center,D,Kohut,Sciences,PE,Physical Education,110,1,Fall 2015,9/2/2015,10/23/2015,11:00,12:00,SKL,Skills Course,,0.0,,,,,
3007,112,PE-110-B01,58205.0,REGE,GYM,Y,,Y,,Y,,,W,A,MWF,Skill:Ropes Course,1,J.Boeke,A,"09/02/2015-10/23/2015 PE Skills - 1st 7 Weeks Tuesday, Thursday 11:00AM - 12:30PM, Regents Center, Room GYMN",,Regents Center,J,Boeke,Sciences,PE,Physical Education,110,1,Fall 2015,9/2/2015,10/23/2015,11:00,12:00,SKL,Skills Course,,0.0,,,,,
3008,112,PE-110-B01,58206.0,ARR,ARR,Y,,Y,,Y,,,W,A,MWF,Skill: Archery,1,J.O'Gara,A,"09/02/2015-10/23/2015 PE Skills - 1st 7 Weeks Monday, Wednesday, Friday 01:30PM - 02:30PM, Arranged, Room ARR",,To be Announced,J,O'Gara,Sciences,PE,Physical Education,110,1,Fall 2015,9/2/2015,10/23/2015,13:30,14:30,SKL,Skills Course,,0.0,,,,,
3009,112,PE-110-B01,58206.0,ARR,ARR,Y,,Y,,Y,,,W,A,MWF,Skill: Mountain Biking,1,J.O'Gara,A,"09/02/2015-10/23/2015 PE Skills - 1st 7 Weeks Tuesday, Thursday 11:00AM - 12:30PM, Regents Center, Room LBYS",,To be Announced,J,O'Gara,Sciences,PE,Physical Education,110,1,Fall 2015,9/2/2015,10/23/2015,13:30,14:30,SKL,Skills Course,,0.0,,Student needs own working mt. bike and helmet.,,,
3010,112,PE-110-B01,58206.0,ARR,ARR,Y,,Y,,Y,,,W,A,MWF,Team Sports,1,A.Bailey,A,"09/02/2015-10/23/2015 PE Skills - 1st 7 Weeks Monday, Wednesday, Friday 11:00AM - 12:00PM, Regents Center, Room GYM",,To be Announced,A,Bailey,Sciences,PE,Physical Education,110,1,Fall 2015,9/2/2015,10/23/2015,13:30,14:30,SKL,Skills Course,,0.0,,"Sand Volleyball, Kickball, Soccer, Basketball, Team Handball",,,
3011,112,PE-110-B01,58206.0,ARR,ARR,Y,,Y,,Y,,,W,A,MWF,Skill: Swimming Fitness,1,L.Huber,A,"09/02/2015-10/23/2015 PE Skills - 1st 7 Weeks Monday, Wednesday, Friday 08:00AM - 09:00AM, Regents Center, Room POOL",,To be Announced,L,Huber,Sciences,PE,Physical Education,110,1,Fall 2015,9/2/2015,10/23/2015,13:30,14:30,SKL,Skills Course,,0.0,,,,,
3012,112,PE-110-B01,58206.0,ARR,ARR,Y,,Y,,Y,,,W,A,MWF,Skill:Yoga I,1,S.Hornbacher,A,"09/03/2015-10/22/2015 PE Skills - 1st 7 Weeks Tuesday, Thursday 12:45PM - 02:15PM, Regents Center, Room DS",,To be Announced,S,Hornbacher,Sciences,PE,Physical Education,110,1,Fall 2015,9/2/2015,10/23/2015,13:30,14:30,SKL,Skills Course,,0.0,,"A brief introduction to yoga philosophy, basic yoga postures and beginning breathing exercises.  Must be able to work physically for 1 1/2 hours.",,,
3013,112,PE-110-B01,58206.0,ARR,ARR,Y,,Y,,Y,,,W,A,MWF,Skill:Fly Fishing,1,R.Jaeger,A,"09/02/2015-10/23/2015 PE Skills - 1st 7 Weeks Tuesday, Thursday 02:30PM - 04:00PM, Arranged, Room ARR",,To be Announced,R,Jaeger,Sciences,PE,Physical Education,110,1,Fall 2015,9/2/2015,10/23/2015,13:30,14:30,SKL,Skills Course,,0.0,,$85 fee and cost of fishing license.,,,
3014,112,PE-110-B01,58206.0,ARR,ARR,Y,,Y,,Y,,,W,A,MWF,Skill:Rock Climbing,1,S.Pasche,A,"09/02/2015-10/23/2015 PE Skills - 1st 7 Weeks Tuesday, Thursday 11:00AM - 12:30PM, Regents Center, Room LGND",,To be Announced,S,Pasche,Sciences,PE,Physical Education,110,1,Fall 2015,9/2/2015,10/23/2015,13:30,14:30,SKL,Skills Course,,0.0,,,,,
3015,112,PE-110-B01,58206.0,ARR,ARR,Y,,Y,,Y,,,W,A,MWF,Skill:Pilates,1,D.Kohut,A,"09/02/2015-10/23/2015 PE Skills - 1st 7 Weeks Monday, Wednesday, Friday 09:15AM - 10:15AM, Regents Center, Room DS",,To be Announced,D,Kohut,Sciences,PE,Physical Education,110,1,Fall 2015,9/2/2015,10/23/2015,13:30,14:30,SKL,Skills Course,,0.0,,,,,
3016,112,PE-110-B01,58206.0,ARR,ARR,Y,,Y,,Y,,,W,A,MWF,Skill:Ropes Course,1,J.Boeke,A,"09/02/2015-10/23/2015 PE Skills - 1st 7 Weeks Tuesday, Thursday 11:00AM - 12:30PM, Regents Center, Room GYMN",,To be Announced,J,Boeke,Sciences,PE,Physical Education,110,1,Fall 2015,9/2/2015,10/23/2015,13:30,14:30,SKL,Skills Course,,0.0,,,,,
3017,112,PE-110-B01,58207.0,REGE,LGND,,Y,,Y,,,,W,A,TR,Skill: Archery,1,J.O'Gara,A,"09/02/2015-10/23/2015 PE Skills - 1st 7 Weeks Monday, Wednesday, Friday 01:30PM - 02:30PM, Arranged, Room ARR",,Regents Center,J,O'Gara,Sciences,PE,Physical Education,110,1,Fall 2015,9/2/2015,10/23/2015,11:00,12:30,SKL,Skills Course,,0.0,,,,,
3018,112,PE-110-B01,58207.0,REGE,LGND,,Y,,Y,,,,W,A,TR,Skill: Mountain Biking,1,J.O'Gara,A,"09/02/2015-10/23/2015 PE Skills - 1st 7 Weeks Tuesday, Thursday 11:00AM - 12:30PM, Regents Center, Room LBYS",,Regents Center,J,O'Gara,Sciences,PE,Physical Education,110,1,Fall 2015,9/2/2015,10/23/2015,11:00,12:30,SKL,Skills Course,,0.0,,Student needs own working mt. bike and helmet.,,,
3019,112,PE-110-B01,58207.0,REGE,LGND,,Y,,Y,,,,W,A,TR,Team Sports,1,A.Bailey,A,"09/02/2015-10/23/2015 PE Skills - 1st 7 Weeks Monday, Wednesday, Friday 11:00AM - 12:00PM, Regents Center, Room GYM",,Regents Center,A,Bailey,Sciences,PE,Physical Education,110,1,Fall 2015,9/2/2015,10/23/2015,11:00,12:30,SKL,Skills Course,,0.0,,"Sand Volleyball, Kickball, Soccer, Basketball, Team Handball",,,
3020,112,PE-110-B01,58207.0,REGE,LGND,,Y,,Y,,,,W,A,TR,Skill: Swimming Fitness,1,L.Huber,A,"09/02/2015-10/23/2015 PE Skills - 1st 7 Weeks Monday, Wednesday, Friday 08:00AM - 09:00AM, Regents Center, Room POOL",,Regents Center,L,Huber,Sciences,PE,Physical Education,110,1,Fall 2015,9/2/2015,10/23/2015,11:00,12:30,SKL,Skills Course,,0.0,,,,,
3021,112,PE-110-B01,58207.0,REGE,LGND,,Y,,Y,,,,W,A,TR,Skill:Yoga I,1,S.Hornbacher,A,"09/03/2015-10/22/2015 PE Skills - 1st 7 Weeks Tuesday, Thursday 12:45PM - 02:15PM, Regents Center, Room DS",,Regents Center,S,Hornbacher,Sciences,PE,Physical Education,110,1,Fall 2015,9/2/2015,10/23/2015,11:00,12:30,SKL,Skills Course,,0.0,,"A brief introduction to yoga philosophy, basic yoga postures and beginning breathing exercises.  Must be able to work physically for 1 1/2 hours.",,,
3022,112,PE-110-B01,58207.0,REGE,LGND,,Y,,Y,,,,W,A,TR,Skill:Fly Fishing,1,R.Jaeger,A,"09/02/2015-10/23/2015 PE Skills - 1st 7 Weeks Tuesday, Thursday 02:30PM - 04:00PM, Arranged, Room ARR",,Regents Center,R,Jaeger,Sciences,PE,Physical Education,110,1,Fall 2015,9/2/2015,10/23/2015,11:00,12:30,SKL,Skills Course,,0.0,,$85 fee and cost of fishing license.,,,
3023,112,PE-110-B01,58207.0,REGE,LGND,,Y,,Y,,,,W,A,TR,Skill:Rock Climbing,1,S.Pasche,A,"09/02/2015-10/23/2015 PE Skills - 1st 7 Weeks Tuesday, Thursday 11:00AM - 12:30PM, Regents Center, Room LGND",,Regents Center,S,Pasche,Sciences,PE,Physical Education,110,1,Fall 2015,9/2/2015,10/23/2015,11:00,12:30,SKL,Skills Course,,0.0,,,,,
3024,112,PE-110-B01,58207.0,REGE,LGND,,Y,,Y,,,,W,A,TR,Skill:Pilates,1,D.Kohut,A,"09/02/2015-10/23/2015 PE Skills - 1st 7 Weeks Monday, Wednesday, Friday 09:15AM - 10:15AM, Regents Center, Room DS",,Regents Center,D,Kohut,Sciences,PE,Physical Education,110,1,Fall 2015,9/2/2015,10/23/2015,11:00,12:30,SKL,Skills Course,,0.0,,,,,
3025,112,PE-110-B01,58207.0,REGE,LGND,,Y,,Y,,,,W,A,TR,Skill:Ropes Course,1,J.Boeke,A,"09/02/2015-10/23/2015 PE Skills - 1st 7 Weeks Tuesday, Thursday 11:00AM - 12:30PM, Regents Center, Room GYMN",,Regents Center,J,Boeke,Sciences,PE,Physical Education,110,1,Fall 2015,9/2/2015,10/23/2015,11:00,12:30,SKL,Skills Course,,0.0,,,,,
3026,112,PE-110-B01,58208.0,REGE,GYMN,,Y,,Y,,,,W,A,TR,Skill: Archery,1,J.O'Gara,A,"09/02/2015-10/23/2015 PE Skills - 1st 7 Weeks Monday, Wednesday, Friday 01:30PM - 02:30PM, Arranged, Room ARR",,Regents Center,J,O'Gara,Sciences,PE,Physical Education,110,1,Fall 2015,9/2/2015,10/23/2015,11:00,12:30,SKL,Skills Course,,0.0,,,,,
3027,112,PE-110-B01,58208.0,REGE,GYMN,,Y,,Y,,,,W,A,TR,Skill: Mountain Biking,1,J.O'Gara,A,"09/02/2015-10/23/2015 PE Skills - 1st 7 Weeks Tuesday, Thursday 11:00AM - 12:30PM, Regents Center, Room LBYS",,Regents Center,J,O'Gara,Sciences,PE,Physical Education,110,1,Fall 2015,9/2/2015,10/23/2015,11:00,12:30,SKL,Skills Course,,0.0,,Student needs own working mt. bike and helmet.,,,
3028,112,PE-110-B01,58208.0,REGE,GYMN,,Y,,Y,,,,W,A,TR,Team Sports,1,A.Bailey,A,"09/02/2015-10/23/2015 PE Skills - 1st 7 Weeks Monday, Wednesday, Friday 11:00AM - 12:00PM, Regents Center, Room GYM",,Regents Center,A,Bailey,Sciences,PE,Physical Education,110,1,Fall 2015,9/2/2015,10/23/2015,11:00,12:30,SKL,Skills Course,,0.0,,"Sand Volleyball, Kickball, Soccer, Basketball, Team Handball",,,
3029,112,PE-110-B01,58208.0,REGE,GYMN,,Y,,Y,,,,W,A,TR,Skill: Swimming Fitness,1,L.Huber,A,"09/02/2015-10/23/2015 PE Skills - 1st 7 Weeks Monday, Wednesday, Friday 08:00AM - 09:00AM, Regents Center, Room POOL",,Regents Center,L,Huber,Sciences,PE,Physical Education,110,1,Fall 2015,9/2/2015,10/23/2015,11:00,12:30,SKL,Skills Course,,0.0,,,,,
3030,112,PE-110-B01,58208.0,REGE,GYMN,,Y,,Y,,,,W,A,TR,Skill:Yoga I,1,S.Hornbacher,A,"09/03/2015-10/22/2015 PE Skills - 1st 7 Weeks Tuesday, Thursday 12:45PM - 02:15PM, Regents Center, Room DS",,Regents Center,S,Hornbacher,Sciences,PE,Physical Education,110,1,Fall 2015,9/2/2015,10/23/2015,11:00,12:30,SKL,Skills Course,,0.0,,"A brief introduction to yoga philosophy, basic yoga postures and beginning breathing exercises.  Must be able to work physically for 1 1/2 hours.",,,
3031,112,PE-110-B01,58208.0,REGE,GYMN,,Y,,Y,,,,W,A,TR,Skill:Fly Fishing,1,R.Jaeger,A,"09/02/2015-10/23/2015 PE Skills - 1st 7 Weeks Tuesday, Thursday 02:30PM - 04:00PM, Arranged, Room ARR",,Regents Center,R,Jaeger,Sciences,PE,Physical Education,110,1,Fall 2015,9/2/2015,10/23/2015,11:00,12:30,SKL,Skills Course,,0.0,,$85 fee and cost of fishing license.,,,
3032,112,PE-110-B01,58208.0,REGE,GYMN,,Y,,Y,,,,W,A,TR,Skill:Rock Climbing,1,S.Pasche,A,"09/02/2015-10/23/2015 PE Skills - 1st 7 Weeks Tuesday, Thursday 11:00AM - 12:30PM, Regents Center, Room LGND",,Regents Center,S,Pasche,Sciences,PE,Physical Education,110,1,Fall 2015,9/2/2015,10/23/2015,11:00,12:30,SKL,Skills Course,,0.0,,,,,
3033,112,PE-110-B01,58208.0,REGE,GYMN,,Y,,Y,,,,W,A,TR,Skill:Pilates,1,D.Kohut,A,"09/02/2015-10/23/2015 PE Skills - 1st 7 Weeks Monday, Wednesday, Friday 09:15AM - 10:15AM, Regents Center, Room DS",,Regents Center,D,Kohut,Sciences,PE,Physical Education,110,1,Fall 2015,9/2/2015,10/23/2015,11:00,12:30,SKL,Skills Course,,0.0,,,,,
3034,112,PE-110-B01,58208.0,REGE,GYMN,,Y,,Y,,,,W,A,TR,Skill:Ropes Course,1,J.Boeke,A,"09/02/2015-10/23/2015 PE Skills - 1st 7 Weeks Tuesday, Thursday 11:00AM - 12:30PM, Regents Center, Room GYMN",,Regents Center,J,Boeke,Sciences,PE,Physical Education,110,1,Fall 2015,9/2/2015,10/23/2015,11:00,12:30,SKL,Skills Course,,0.0,,,,,
3035,112,PE-110-B01,58210.0,REGE,LBYS,,Y,,Y,,,,W,A,TR,Skill: Archery,1,J.O'Gara,A,"09/02/2015-10/23/2015 PE Skills - 1st 7 Weeks Monday, Wednesday, Friday 01:30PM - 02:30PM, Arranged, Room ARR",,Regents Center,J,O'Gara,Sciences,PE,Physical Education,110,1,Fall 2015,9/2/2015,10/23/2015,11:00,12:30,SKL,Skills Course,,0.0,,,,,
3036,112,PE-110-B01,58210.0,REGE,LBYS,,Y,,Y,,,,W,A,TR,Skill: Mountain Biking,1,J.O'Gara,A,"09/02/2015-10/23/2015 PE Skills - 1st 7 Weeks Tuesday, Thursday 11:00AM - 12:30PM, Regents Center, Room LBYS",,Regents Center,J,O'Gara,Sciences,PE,Physical Education,110,1,Fall 2015,9/2/2015,10/23/2015,11:00,12:30,SKL,Skills Course,,0.0,,Student needs own working mt. bike and helmet.,,,
3037,112,PE-110-B01,58210.0,REGE,LBYS,,Y,,Y,,,,W,A,TR,Team Sports,1,A.Bailey,A,"09/02/2015-10/23/2015 PE Skills - 1st 7 Weeks Monday, Wednesday, Friday 11:00AM - 12:00PM, Regents Center, Room GYM",,Regents Center,A,Bailey,Sciences,PE,Physical Education,110,1,Fall 2015,9/2/2015,10/23/2015,11:00,12:30,SKL,Skills Course,,0.0,,"Sand Volleyball, Kickball, Soccer, Basketball, Team Handball",,,
3038,112,PE-110-B01,58210.0,REGE,LBYS,,Y,,Y,,,,W,A,TR,Skill: Swimming Fitness,1,L.Huber,A,"09/02/2015-10/23/2015 PE Skills - 1st 7 Weeks Monday, Wednesday, Friday 08:00AM - 09:00AM, Regents Center, Room POOL",,Regents Center,L,Huber,Sciences,PE,Physical Education,110,1,Fall 2015,9/2/2015,10/23/2015,11:00,12:30,SKL,Skills Course,,0.0,,,,,
3039,112,PE-110-B01,58210.0,REGE,LBYS,,Y,,Y,,,,W,A,TR,Skill:Yoga I,1,S.Hornbacher,A,"09/03/2015-10/22/2015 PE Skills - 1st 7 Weeks Tuesday, Thursday 12:45PM - 02:15PM, Regents Center, Room DS",,Regents Center,S,Hornbacher,Sciences,PE,Physical Education,110,1,Fall 2015,9/2/2015,10/23/2015,11:00,12:30,SKL,Skills Course,,0.0,,"A brief introduction to yoga philosophy, basic yoga postures and beginning breathing exercises.  Must be able to work physically for 1 1/2 hours.",,,
3040,112,PE-110-B01,58210.0,REGE,LBYS,,Y,,Y,,,,W,A,TR,Skill:Fly Fishing,1,R.Jaeger,A,"09/02/2015-10/23/2015 PE Skills - 1st 7 Weeks Tuesday, Thursday 02:30PM - 04:00PM, Arranged, Room ARR",,Regents Center,R,Jaeger,Sciences,PE,Physical Education,110,1,Fall 2015,9/2/2015,10/23/2015,11:00,12:30,SKL,Skills Course,,0.0,,$85 fee and cost of fishing license.,,,
3041,112,PE-110-B01,58210.0,REGE,LBYS,,Y,,Y,,,,W,A,TR,Skill:Rock Climbing,1,S.Pasche,A,"09/02/2015-10/23/2015 PE Skills - 1st 7 Weeks Tuesday, Thursday 11:00AM - 12:30PM, Regents Center, Room LGND",,Regents Center,S,Pasche,Sciences,PE,Physical Education,110,1,Fall 2015,9/2/2015,10/23/2015,11:00,12:30,SKL,Skills Course,,0.0,,,,,
3042,112,PE-110-B01,58210.0,REGE,LBYS,,Y,,Y,,,,W,A,TR,Skill:Pilates,1,D.Kohut,A,"09/02/2015-10/23/2015 PE Skills - 1st 7 Weeks Monday, Wednesday, Friday 09:15AM - 10:15AM, Regents Center, Room DS",,Regents Center,D,Kohut,Sciences,PE,Physical Education,110,1,Fall 2015,9/2/2015,10/23/2015,11:00,12:30,SKL,Skills Course,,0.0,,,,,
3043,112,PE-110-B01,58210.0,REGE,LBYS,,Y,,Y,,,,W,A,TR,Skill:Ropes Course,1,J.Boeke,A,"09/02/2015-10/23/2015 PE Skills - 1st 7 Weeks Tuesday, Thursday 11:00AM - 12:30PM, Regents Center, Room GYMN",,Regents Center,J,Boeke,Sciences,PE,Physical Education,110,1,Fall 2015,9/2/2015,10/23/2015,11:00,12:30,SKL,Skills Course,,0.0,,,,,
3044,112,PE-110-B01,58211.0,REGE,DS,,Y,,Y,,,,W,A,TR,Skill: Archery,1,J.O'Gara,A,"09/02/2015-10/23/2015 PE Skills - 1st 7 Weeks Monday, Wednesday, Friday 01:30PM - 02:30PM, Arranged, Room ARR",,Regents Center,J,O'Gara,Sciences,PE,Physical Education,110,1,Fall 2015,9/2/2015,10/23/2015,12:45,14:15,SKL,Skills Course,,0.0,,,,,
3045,112,PE-110-B01,58211.0,REGE,DS,,Y,,Y,,,,W,A,TR,Skill: Mountain Biking,1,J.O'Gara,A,"09/02/2015-10/23/2015 PE Skills - 1st 7 Weeks Tuesday, Thursday 11:00AM - 12:30PM, Regents Center, Room LBYS",,Regents Center,J,O'Gara,Sciences,PE,Physical Education,110,1,Fall 2015,9/2/2015,10/23/2015,12:45,14:15,SKL,Skills Course,,0.0,,Student needs own working mt. bike and helmet.,,,
3046,112,PE-110-B01,58211.0,REGE,DS,,Y,,Y,,,,W,A,TR,Team Sports,1,A.Bailey,A,"09/02/2015-10/23/2015 PE Skills - 1st 7 Weeks Monday, Wednesday, Friday 11:00AM - 12:00PM, Regents Center, Room GYM",,Regents Center,A,Bailey,Sciences,PE,Physical Education,110,1,Fall 2015,9/2/2015,10/23/2015,12:45,14:15,SKL,Skills Course,,0.0,,"Sand Volleyball, Kickball, Soccer, Basketball, Team Handball",,,
3047,112,PE-110-B01,58211.0,REGE,DS,,Y,,Y,,,,W,A,TR,Skill: Swimming Fitness,1,L.Huber,A,"09/02/2015-10/23/2015 PE Skills - 1st 7 Weeks Monday, Wednesday, Friday 08:00AM - 09:00AM, Regents Center, Room POOL",,Regents Center,L,Huber,Sciences,PE,Physical Education,110,1,Fall 2015,9/2/2015,10/23/2015,12:45,14:15,SKL,Skills Course,,0.0,,,,,
3048,112,PE-110-B01,58211.0,REGE,DS,,Y,,Y,,,,W,A,TR,Skill:Yoga I,1,S.Hornbacher,A,"09/03/2015-10/22/2015 PE Skills - 1st 7 Weeks Tuesday, Thursday 12:45PM - 02:15PM, Regents Center, Room DS",,Regents Center,S,Hornbacher,Sciences,PE,Physical Education,110,1,Fall 2015,9/2/2015,10/23/2015,12:45,14:15,SKL,Skills Course,,0.0,,"A brief introduction to yoga philosophy, basic yoga postures and beginning breathing exercises.  Must be able to work physically for 1 1/2 hours.",,,
3049,112,PE-110-B01,58211.0,REGE,DS,,Y,,Y,,,,W,A,TR,Skill:Fly Fishing,1,R.Jaeger,A,"09/02/2015-10/23/2015 PE Skills - 1st 7 Weeks Tuesday, Thursday 02:30PM - 04:00PM, Arranged, Room ARR",,Regents Center,R,Jaeger,Sciences,PE,Physical Education,110,1,Fall 2015,9/2/2015,10/23/2015,12:45,14:15,SKL,Skills Course,,0.0,,$85 fee and cost of fishing license.,,,
3050,112,PE-110-B01,58211.0,REGE,DS,,Y,,Y,,,,W,A,TR,Skill:Rock Climbing,1,S.Pasche,A,"09/02/2015-10/23/2015 PE Skills - 1st 7 Weeks Tuesday, Thursday 11:00AM - 12:30PM, Regents Center, Room LGND",,Regents Center,S,Pasche,Sciences,PE,Physical Education,110,1,Fall 2015,9/2/2015,10/23/2015,12:45,14:15,SKL,Skills Course,,0.0,,,,,
3051,112,PE-110-B01,58211.0,REGE,DS,,Y,,Y,,,,W,A,TR,Skill:Pilates,1,D.Kohut,A,"09/02/2015-10/23/2015 PE Skills - 1st 7 Weeks Monday, Wednesday, Friday 09:15AM - 10:15AM, Regents Center, Room DS",,Regents Center,D,Kohut,Sciences,PE,Physical Education,110,1,Fall 2015,9/2/2015,10/23/2015,12:45,14:15,SKL,Skills Course,,0.0,,,,,
3052,112,PE-110-B01,58211.0,REGE,DS,,Y,,Y,,,,W,A,TR,Skill:Ropes Course,1,J.Boeke,A,"09/02/2015-10/23/2015 PE Skills - 1st 7 Weeks Tuesday, Thursday 11:00AM - 12:30PM, Regents Center, Room GYMN",,Regents Center,J,Boeke,Sciences,PE,Physical Education,110,1,Fall 2015,9/2/2015,10/23/2015,12:45,14:15,SKL,Skills Course,,0.0,,,,,
