,course_id,section_name,meeting_id,building_abb,room,monday,tuesday,wednesday,thursday,friday,saturday,sunday,frequency,section_status,days,section_title,min_credits,faculty_name,meeting_info,course_description,building_names,faculty_first,faculty_last,division,department_abbreviation,department_name,course_num,seven_week,term,start_date,end_date,start_time,end_time,gen_ed_abb,gen_ed_names,same_as,max_credits,also_fulfills,section_comments,pre_reqs,co_reqs,lab,c_id
34,98088,LING-245-A,58524.0,MAIN,213,,Y,,Y,,,,W,A,TR,History of Romance Languages,4,L.Zaring,"02/04/2016-05/19/2016 Lecture Tuesday, Thursday 12:45PM - 02:15PM, Main, Room 213","Although all Romance languages have Latin as their source, each is in many ways distinct from its siblings and from Latin. This course examines the primary changes in the phonology, morphology, syntax, and lexicon of Latin as it developed into the Romance language family, and explores the relationship between the ways in which a language changes and the historical events which shape the lives of its speakers. Offered every three years.",Main Building,L,Zaring,Humanities,LING,Linguistics,245,0,Spring 2016,2016/02/04,2016/05/19,12:45,14:15,"HB,HIST","Human Behavior,Historical",,0.0,,,,,,666
35,97494,LING-490-A,58525.0,ARR,ARR,,,,,,,,W,A,,Senior Project,1,L.Zaring,"02/04/2016-05/19/2016 Independent Studies Days to be Announced, Times to be AnnouncedArranged, Room ARR",,To be Announced,L,Zaring,Humanities,LING,Linguistics,490,0,Spring 2016,2016/02/04,2016/05/19,NA,NA,,,,4.0,,,,,,752
36,97994,RUS-102-A,58526.0,MAIN,211,Y,,Y,,Y,,,W,A,MWF,Beginning Russian II,4,L.Iudin-Nelson,"02/04/2016-05/19/2016 Lecture Monday, Wednesday, Friday 09:15AM - 10:15AM, Main, Room 211","Introduction to Russian grammar through reading, writing, listening, and speaking in Russian. The course will focus upon developing speaking and listening comprehension skills with a framework of practical vocabulary and grammatical structures. The student will also gain an appreciation of Russian culture and contemporary life through music and audiovisual materials.",Main Building,L,Iudin-Nelson,Humanities,RUS,Russian,102,0,Spring 2016,2016/02/04,2016/05/19,09:15,10:15,,,,0.0,,Completion of Russian 101 or consent of  instructor.,,,,485
37,97144,ACCTG-150-A,58527.0,OLIN,207,Y,,Y,,Y,,,W,A,MWF,Fundamentals of Accounting,4,R.Torkelson,"02/04/2016-05/19/2016 Lecture Monday, Wednesday, Friday 09:15AM - 10:15AM, Olin, Room 207","The course provides a basic understanding of financial and managerial accounting concepts, principles and procedures. Emphasis will be placed on the use of accounting information by management, creditors and stockholders. Course coverage includes accounting for inventory, receivables, long-term assets, short and long-term debt, stockholders equity, financial statement analysis, cost behavior analysis, manufacturing operations, budgeting and variance analysis. The prerequisite may be satisfied with a high school accounting/bookkeeping course.",Olin,R,Torkelson,Sciences,ACCTG,Accounting,150,0,Spring 2016,2016/02/04,2016/05/19,09:15,10:15,,,,0.0,,, may be satisfied with a high school accounting/bookkeeping course,,,673
38,97145,ACCTG-150-B,58528.0,OLIN,207,Y,,Y,,Y,,,W,A,MWF,Fundamentals of Accounting,4,B.Cord,"02/04/2016-05/19/2016 Lecture Monday, Wednesday, Friday 11:00AM - 12:00PM, Olin, Room 207","The course provides a basic understanding of financial and managerial accounting concepts, principles and procedures. Emphasis will be placed on the use of accounting information by management, creditors and stockholders. Course coverage includes accounting for inventory, receivables, long-term assets, short and long-term debt, stockholders equity, financial statement analysis, cost behavior analysis, manufacturing operations, budgeting and variance analysis. The prerequisite may be satisfied with a high school accounting/bookkeeping course.",Olin,B,Cord,Sciences,ACCTG,Accounting,150,0,Spring 2016,2016/02/04,2016/05/19,11:00,12:00,,,,0.0,,, may be satisfied with a high school accounting/bookkeeping course,,,673
39,97146,ACCTG-150-C,58529.0,OLIN,207,Y,,Y,,Y,,,W,A,MWF,Fundamentals of Accounting,4,R.Torkelson,"02/04/2016-05/19/2016 Lecture Monday, Wednesday, Friday 12:15PM - 01:15PM, Olin, Room 207","The course provides a basic understanding of financial and managerial accounting concepts, principles and procedures. Emphasis will be placed on the use of accounting information by management, creditors and stockholders. Course coverage includes accounting for inventory, receivables, long-term assets, short and long-term debt, stockholders equity, financial statement analysis, cost behavior analysis, manufacturing operations, budgeting and variance analysis. The prerequisite may be satisfied with a high school accounting/bookkeeping course.",Olin,R,Torkelson,Sciences,ACCTG,Accounting,150,0,Spring 2016,2016/02/04,2016/05/19,12:15,13:15,,,,0.0,,, may be satisfied with a high school accounting/bookkeeping course,,,673
40,97147,ACCTG-250-A,58530.0,OLIN,208,Y,,Y,,Y,,,W,A,MWF,Acctg for Decision Making,4,B.Cord,"02/04/2016-05/19/2016 Lecture Monday, Wednesday, Friday 09:15AM - 10:15AM, Olin, Room 208","This course examines the central role of managerial and cost accounting in the decision-making process of an organization.  Topics include cost-volume-profit analysis, job costing, activity-based costing, flexible budgeting, variance analysis, inventory valuation, and cost behavior.",Olin,B,Cord,Sciences,ACCTG,Accounting,250,0,Spring 2016,2016/02/04,2016/05/19,09:15,10:15,,,,0.0,,,,,,674
41,97148,ACCTG-354-A,58531.0,OLIN,208,Y,,Y,,Y,,,W,A,MWF,Intermediate Accounting II,4,R.Nelson,"02/04/2016-05/19/2016 Lecture Monday, Wednesday, Friday 12:15PM - 01:15PM, Olin, Room 208","Further coverage of financial accounting concepts and practice. Includes intensive coverage of the stockholders' equity section of the balance sheet, the statement of changes in financial position, and other special topics, including pension costs, leases, and income tax allocation.",Olin,R,Nelson,Sciences,ACCTG,Accounting,354,0,Spring 2016,2016/02/04,2016/05/19,12:15,13:15,,,,0.0,,,,,,479
42,97151,ACCTG-468-A,58532.0,OLIN,101,Y,,Y,,Y,,,W,A,MWF,Federal Income Taxation,4,R.Nelson,"02/04/2016-05/19/2016 Lecture Monday, Wednesday, Friday 11:00AM - 12:00PM, Olin, Room 101","Analysis of the individual income tax, with emphasis on the economic and legal effect on the individual taxpayer. Much of the material is relevant to the taxpayer in the business environment, including taxation for the proprietor, partnership, and basic concepts of corporate taxation. Open only to seniors.",Olin,R,Nelson,Sciences,ACCTG,Accounting,468,0,Spring 2016,2016/02/04,2016/05/19,11:00,12:00,,,,0.0,,,,,,539
43,97152,ACCTG-490-A,58533.0,OLIN,201,,Y,,Y,,,,W,A,TR,Senior Project,4,R.Torkelson,"02/04/2016-05/12/2016 Independent Studies Tuesday, Thursday 12:45PM - 02:15PM, Olin, Room 201",The course integrates knowledge and competencies gained from previous accounting courses. Students work in a group environment to study and discuss contemporary issues in accounting theory and practice. Students must demonstrate the ability to investigate a specific area of research and present the results in both a written document and a presentation to an audience of peers and faculty.,Olin,R,Torkelson,Sciences,ACCTG,Accounting,490,0,Spring 2016,2016/02/04,2016/05/19,12:45,14:15,,,,0.0,,,,,,659
44,97153,ACCTG-490-B,58534.0,OLIN,209,,Y,,Y,,,,W,A,TR,Senior Project,4,R.Nelson,"02/04/2016-05/12/2016 Independent Studies Tuesday, Thursday 12:45PM - 02:15PM, Olin, Room 209",The course integrates knowledge and competencies gained from previous accounting courses. Students work in a group environment to study and discuss contemporary issues in accounting theory and practice. Students must demonstrate the ability to investigate a specific area of research and present the results in both a written document and a presentation to an audience of peers and faculty.,Olin,R,Nelson,Sciences,ACCTG,Accounting,490,0,Spring 2016,2016/02/04,2016/05/19,12:45,14:15,,,,0.0,,,,,,659
45,98089,ACCTG-357-A,58535.0,OLIN,207,Y,,Y,,Y,,,W,A,MWF,Acctg for Gov't and Nonprofit,2,B.Cord,"02/04/2016-03/18/2016 Lecture - First 7 Weeks Monday, Wednesday, Friday 01:30PM - 02:30PM, Olin, Room 207","Introduction to governmental and nonprofit accounting financial reporting principles, procedures, and analysis.  The integration of sustainable decision making into government and nonprofit communities is emphasized.  Junior standing required.",Olin,B,Cord,Sciences,ACCTG,Accounting,357,1,Spring 2016,2016/02/04,2016/03/18,13:30,14:30,,,,0.0,,First 7 weeks. Acctg 150 is prerequisite,uisite,,,526
46,97331,ECON-130-A,58536.0,OLIN,206,Y,,Y,,Y,,,W,A,MWF,Principles of Economics,4,C.Gomersall,"02/04/2016-05/19/2016 Lecture Monday, Wednesday, Friday 08:00AM - 09:00AM, Olin, Room 206","An introduction to the uses of economic theory in the analysis of problems emergent in large societies. Specific topics include consumer choice, decision making by firms in price taking and price searching situations, and inflation and aggregate employment analysis. ",Olin,C,Gomersall,Social Sciences,ECON,Economics,130,0,Spring 2016,2016/02/04,2016/05/19,08:00,09:00,HBSSM,Human Behavior Social Science Methods,,0.0,HB,,,,,564
47,97332,ECON-130-B,58537.0,OLIN,206,Y,,Y,,Y,,,W,A,MWF,Principles of Economics,4,C.Gomersall,"02/04/2016-05/19/2016 Lecture Monday, Wednesday, Friday 09:15AM - 10:15AM, Olin, Room 206","An introduction to the uses of economic theory in the analysis of problems emergent in large societies. Specific topics include consumer choice, decision making by firms in price taking and price searching situations, and inflation and aggregate employment analysis. ",Olin,C,Gomersall,Social Sciences,ECON,Economics,130,0,Spring 2016,2016/02/04,2016/05/19,09:15,10:15,HBSSM,Human Behavior Social Science Methods,,0.0,HB,,,,,564
48,97333,ECON-142-A,58538.0,OLIN,201,,Y,,Y,,,,W,A,TR,Economic Numeracy,4,W.Shilts,"02/04/2016-05/19/2016 Lecture Tuesday, Thursday 08:00AM - 09:30AM, Olin, Room 201","An introduction to the empirical problems in understanding economic choice, opportunity, and policy. Designed to improve the student's quantitative sophistication in understanding economic problems and issues by combining an introduction to macroeconomic data sources, elementary economic simulation techniques, and regular interpretation/analysis of public presentation of quantitative economic information.",Olin,W,Shilts,Social Sciences,ECON,Economics,142,0,Spring 2016,2016/02/04,2016/05/19,08:00,09:30,QUANT,Quantitative,,0.0,,,,,,763
49,97334,ECON-142-B,58539.0,OLIN,201,,Y,,Y,,,,W,A,TR,Economic Numeracy,4,W.Shilts,"02/04/2016-05/19/2016 Lecture Tuesday, Thursday 11:00AM - 12:30PM, Olin, Room 201","An introduction to the empirical problems in understanding economic choice, opportunity, and policy. Designed to improve the student's quantitative sophistication in understanding economic problems and issues by combining an introduction to macroeconomic data sources, elementary economic simulation techniques, and regular interpretation/analysis of public presentation of quantitative economic information.",Olin,W,Shilts,Social Sciences,ECON,Economics,142,0,Spring 2016,2016/02/04,2016/05/19,11:00,12:30,QUANT,Quantitative,,0.0,,,,,,763
50,97335,ECON-248-A,58540.0,OLIN,107,Y,,Y,,Y,,,W,A,MWF,Interm Economic Theory:Micro,4,S.Holland,"02/04/2016-05/19/2016 Lecture Monday, Wednesday, Friday 09:15AM - 10:15AM, Olin, Room 107","A theoretical approach to understanding how consumers and firms make decisions and how those decisions affect the economy and our society.  Topics include consumer theory, the theory of the firm, industrial organization, equilibrium, and market failures.",Olin,S,Holland,Social Sciences,ECON,Economics,248,0,Spring 2016,2016/02/04,2016/05/19,09:15,10:15,"HBSSM,QUANT","Human Behavior Social Science Methods,Quantitative",,0.0,HB,,,,,565
51,97339,ECON-490-A,58542.0,OLIN,201,,Y,,Y,,,,W,A,TR,Senior Project,4,W.Shilts,"02/04/2016-05/12/2016 Independent Studies Tuesday, Thursday 02:30PM - 03:45PM, Olin, Room 201","This course requires students to draw upon their economic education to formulate and address important public policy, business and ethical questions.  Students will meet in a seminar setting to study and discuss topics of special interest through the prism of an economic way of thinking. Students are also required to write and publicly present a research paper in which they apply their own economic analysis to an issue. Requires senior standing.",Olin,W,Shilts,Social Sciences,ECON,Economics,490,0,Spring 2016,2016/02/04,2016/05/19,14:30,15:45,,,,0.0,,,,,,577
52,97337,ECON-255-A,58543.0,OLIN,107,,Y,,Y,,,,W,A,TR,Environmental Economics,4,S.Holland,"02/04/2016-05/19/2016 Lecture Tuesday, Thursday 08:00AM - 09:30AM, Olin, Room 107","The application of economic principles to environmental issues. Valuation of environmental damage and environmental improvements, including non-market approaches. Methods of environmental regulation, such as taxes, standards, and transferable permits. Other topics such as climate change and species loss may also be covered.",Olin,S,Holland,Social Sciences,ECON,Economics,255,0,Spring 2016,2016/02/04,2016/05/19,08:00,09:30,HBSSM,Human Behavior Social Science Methods,,0.0,HB,,,,,566
53,98090,ECON-268-A,58544.0,OLIN,107,,Y,,Y,,,,W,A,TR,Law and Economics,4,S.Holland,"02/04/2016-05/19/2016 Lecture Tuesday, Thursday 12:45PM - 02:15PM, Olin, Room 107","The economic way of thinking is used to explore the relationships between law and economics, to consider how different kinds of laws and legal structures will/should/might work. Real-world examples-real statutes, real cases-are used throughout to focus discussion in a comparison of two competing models of law and economics.",Olin,S,Holland,Social Sciences,ECON,Economics,268,0,Spring 2016,2016/02/04,2016/05/19,12:45,14:15,HBSSM,Human Behavior Social Science Methods,,0.0,HB,,,,,572
54,98091,ECON-366-A,58545.0,OLIN,206,Y,,Y,,Y,,,W,A,MWF,Public Finance,4,C.Gomersall,"02/04/2016-05/19/2016 Lecture Monday, Wednesday, Friday 01:30PM - 02:30PM, Olin, Room 206","Economic analysis of activity undertaken through government, mainly in the areas of social insurance and taxation. For each program and policy we ask what might be expected on theoretical grounds, and follow up by examining the empirical record.",Olin,C,Gomersall,Social Sciences,ECON,Economics,366,0,Spring 2016,2016/02/04,2016/05/19,13:30,14:30,HBSSM,Human Behavior Social Science Methods,,0.0,HB,,,,,571
55,97521,MGT-150-A,58546.0,OLIN,213,Y,,Y,,Y,,,W,A,MWF,Statistics,4,T.Schweizer,"02/04/2016-05/19/2016 Lecture Monday, Wednesday, Friday 11:00AM - 12:00PM, Olin, Room 213","A first course in statistics which introduces descriptive and inferential statistical tools as they apply to management, accounting and the social sciences. Students who earn credit for MATH 115 cannot earn credit for MGT 150.",Olin,T,Schweizer,Social Sciences,MGT,Management,150,0,Spring 2016,2016/02/04,2016/05/19,11:00,12:00,"HBSSM,QUANT","Human Behavior Social Science Methods,Quantitative",,0.0,HB,,,,,783
56,97522,MGT-150-B,58547.0,OLIN,213,Y,,Y,,Y,,,W,A,MWF,Statistics,4,T.Schweizer,"02/04/2016-05/19/2016 Lecture Monday, Wednesday, Friday 12:15PM - 01:15PM, Olin, Room 213","A first course in statistics which introduces descriptive and inferential statistical tools as they apply to management, accounting and the social sciences. Students who earn credit for MATH 115 cannot earn credit for MGT 150.",Olin,T,Schweizer,Social Sciences,MGT,Management,150,0,Spring 2016,2016/02/04,2016/05/19,12:15,13:15,"HBSSM,QUANT","Human Behavior Social Science Methods,Quantitative",,0.0,HB,,,,,783
57,97523,MGT-240-A,58548.0,OLIN,208,Y,,Y,,Y,,,W,A,MWF,Principles of Management,4,A.White,"02/04/2016-05/19/2016 Lecture Monday, Wednesday, Friday 11:00AM - 12:00PM, Olin, Room 208","Historical and contemporary approaches to managing people and organizations. Includes assessing, developing, practicing, and applying management competencies, knowledge, and skills. Requires sophomore standing. ",Olin,A,White,Social Sciences,MGT,Management,240,0,Spring 2016,2016/02/04,2016/05/19,11:00,12:00,,,,0.0,,,,,,779
58,97524,MGT-240-B,58549.0,OLIN,208,Y,,Y,,Y,,,W,A,MWF,Principles of Management,4,A.White,"02/04/2016-05/19/2016 Lecture Monday, Wednesday, Friday 01:30PM - 02:30PM, Olin, Room 208","Historical and contemporary approaches to managing people and organizations. Includes assessing, developing, practicing, and applying management competencies, knowledge, and skills. Requires sophomore standing. ",Olin,A,White,Social Sciences,MGT,Management,240,0,Spring 2016,2016/02/04,2016/05/19,13:30,14:30,,,,0.0,,,,,,779
59,98093,MGT-371-A,58551.0,OLIN,213,,Y,,Y,,,,W,A,TR,Project Management,4,A.White,"02/04/2016-05/19/2016 Lecture Tuesday, Thursday 11:00AM - 12:30PM, Olin, Room 213","This course provides an introduction to the core concepts, techniques, and principles of project management required to successfully meet an organization's goals and objectives, with particular emphasis on Information technology (IT) projects.  The course explores the Industry standard Project Management Body of Knowledge (PMBOK) guide and also incorporates learning objectives related to communication, influence, and negotiation, and their relationship to project success.",Olin,A,White,Social Sciences,MGT,Management,371,0,Spring 2016,2016/02/04,2016/05/19,11:00,12:30,,,,0.0,,,,,,740
60,97529,MGT-351-A,58552.0,OLIN,101,Y,,Y,,Y,,,W,A,MWF,Principles of Marketing,4,D.Jones,"02/04/2016-05/19/2016 Lecture Monday, Wednesday, Friday 08:00AM - 09:00AM, Olin, Room 101","A survey course emphasizing the marketing  concept, the marketing environment, marketing research, consumer behavior, business-to-business marketing, market segementation, product strategy, channel strategy, promotional strategy, and pricing strategy.  This course has a writing instruction that partially fulfills the writing requirement. Requires junior standing.",Olin,D,Jones,Social Sciences,MGT,Management,351,0,Spring 2016,2016/02/04,2016/05/19,08:00,09:00,,,,0.0,,,,,,887
61,97530,MGT-351-B,58553.0,OLIN,101,Y,,Y,,Y,,,W,A,MWF,Principles of Marketing,4,D.Jones,"02/04/2016-05/19/2016 Lecture Monday, Wednesday, Friday 09:15AM - 10:15AM, Olin, Room 101","A survey course emphasizing the marketing  concept, the marketing environment, marketing research, consumer behavior, business-to-business marketing, market segementation, product strategy, channel strategy, promotional strategy, and pricing strategy.  This course has a writing instruction that partially fulfills the writing requirement. Requires junior standing.",Olin,D,Jones,Social Sciences,MGT,Management,351,0,Spring 2016,2016/02/04,2016/05/19,09:15,10:15,,,,0.0,,,,,,887
62,97531,MGT-352-A,58554.0,OLIN,207,,Y,,Y,,,,W,A,TR,Human Resource Management,4,G.Patton,"02/04/2016-05/19/2016 Lecture Tuesday, Thursday 08:00AM - 09:30AM, Olin, Room 207","Principles involved in managing human resources to promote harmony and coordination within an organization. Consideration of such areas as employee recruitment, placement, development, performance evaluation, and compensation. This course includes writing instruction that partially fulfills the writing requirement. Requires junior standing.",Olin,G,Patton,Social Sciences,MGT,Management,352,0,Spring 2016,2016/02/04,2016/05/19,08:00,09:30,,,,0.0,,,,,,888
63,97532,MGT-352-B,58555.0,OLIN,207,,Y,,Y,,,,W,A,TR,Human Resource Management,4,G.Patton,"02/04/2016-05/19/2016 Lecture Tuesday, Thursday 11:00AM - 12:30PM, Olin, Room 207","Principles involved in managing human resources to promote harmony and coordination within an organization. Consideration of such areas as employee recruitment, placement, development, performance evaluation, and compensation. This course includes writing instruction that partially fulfills the writing requirement. Requires junior standing.",Olin,G,Patton,Social Sciences,MGT,Management,352,0,Spring 2016,2016/02/04,2016/05/19,11:00,12:30,,,,0.0,,,,,,888
64,97533,MGT-353-A,58556.0,OLIN,101,Y,,Y,,Y,,,W,A,MWF,Financial Management,4,T.Mutsune,"02/04/2016-05/19/2016 Lecture Monday, Wednesday, Friday 12:15PM - 01:15PM, Olin, Room 101","Introduction to the two major decisions faced by the finance manager: financing (raising cash) and capital budgeting (investing cash). A focus on cash flow based decision-making including time value of money, the relationship between risk and return, the cost of capital, capital structure, and leverage. This course includes writing instruction that partially fulfills the writing requirement.",Olin,T,Mutsune,Social Sciences,MGT,Management,353,0,Spring 2016,2016/02/04,2016/05/19,12:15,13:15,,,,0.0,,Additional costs: TI BAII+ financial calculator ($35).,,,,889
